tm, m, likelihood
2.204388495941657311e+00,1.551845661406924037e+00,1.000000000000000000e+00
2.217783741138904752e+00,1.791849379148614307e+00,1.000000000000000000e+00
2.162528340761724177e+00,1.247136028543553099e+00,1.000000000000000000e+00
2.179823716733265915e+00,1.387771796152711845e+00,1.000000000000000000e+00
2.177403463433274844e+00,1.771877774880218581e+00,1.000000000000000000e+00
2.198315562475264162e+00,1.548218285053530652e+00,1.000000000000000000e+00
2.186764667487626213e+00,1.421526169870325207e+00,1.000000000000000000e+00
2.198315562475264162e+00,1.548218285053530652e+00,1.000000000000000000e+00
2.200867579559094622e+00,1.296264407766790194e+00,1.000000000000000000e+00
2.184064937591726707e+00,1.620061464648756999e+00,1.000000000000000000e+00
2.165491816852834983e+00,1.523285916016722474e+00,1.000000000000000000e+00
2.217783741138904752e+00,1.791849379148614307e+00,1.000000000000000000e+00
2.177403463433274844e+00,1.771877774880218581e+00,1.000000000000000000e+00
2.181374161372495291e+00,1.436880557863656982e+00,1.000000000000000000e+00
2.200867579559094622e+00,1.296264407766790194e+00,1.000000000000000000e+00
2.222427175011718603e+00,1.747056280555042473e+00,1.000000000000000000e+00
2.134898601000802199e+00,1.326242841986374099e+00,1.000000000000000000e+00
2.183116506480030861e+00,1.328589133014846269e+00,1.000000000000000000e+00
2.216515201484831721e+00,1.809682975782929804e+00,1.000000000000000000e+00
2.204578232009083649e+00,1.397344813564104449e+00,1.000000000000000000e+00
2.168460745820899316e+00,1.193225001195025836e+00,1.000000000000000000e+00
2.177032982949195894e+00,1.733480068824512443e+00,1.000000000000000000e+00
2.156350438551386528e+00,1.251662706363475319e+00,1.000000000000000000e+00
2.177403463433274844e+00,1.771877774880218581e+00,1.000000000000000000e+00
2.216515201484831721e+00,1.809682975782929804e+00,1.000000000000000000e+00
2.216515201484831721e+00,1.809682975782929804e+00,1.000000000000000000e+00
2.177032982949195894e+00,1.733480068824512443e+00,1.000000000000000000e+00
2.216515201484831721e+00,1.809682975782929804e+00,1.000000000000000000e+00
2.216515201484831721e+00,1.809682975782929804e+00,1.000000000000000000e+00
2.215547999740699048e+00,1.206433754155038729e+00,1.000000000000000000e+00
2.243153293402577297e+00,1.620137368759204222e+00,1.000000000000000000e+00
2.160992457973450964e+00,1.284053891026548877e+00,1.000000000000000000e+00
2.177032982949195894e+00,1.733480068824512443e+00,1.000000000000000000e+00
2.191933281171931203e+00,1.747321606406876615e+00,1.000000000000000000e+00
2.184064937591726707e+00,1.620061464648756999e+00,1.000000000000000000e+00
2.191933281171931203e+00,1.747321606406876615e+00,1.000000000000000000e+00
2.216515201484831721e+00,1.809682975782929804e+00,1.000000000000000000e+00
2.143812625739327959e+00,1.721811327010140724e+00,1.000000000000000000e+00
2.234067473942342730e+00,1.029198448509911934e+00,1.000000000000000000e+00
2.204578232009083649e+00,1.397344813564104449e+00,1.000000000000000000e+00
2.210411355339915396e+00,1.751757962487932474e+00,1.000000000000000000e+00
2.216515201484831721e+00,1.809682975782929804e+00,1.000000000000000000e+00
2.177403463433274844e+00,1.771877774880218581e+00,1.000000000000000000e+00
2.179823716733265915e+00,1.387771796152711845e+00,1.000000000000000000e+00
2.145636608873171092e+00,1.085889719817107801e+00,1.000000000000000000e+00
2.189327839415881272e+00,1.273010385531837763e+00,1.000000000000000000e+00
2.192197426785952086e+00,1.519630625783545685e+00,1.000000000000000000e+00
2.216515201484831721e+00,1.809682975782929804e+00,1.000000000000000000e+00
2.177403463433274844e+00,1.771877774880218581e+00,1.000000000000000000e+00
2.217783741138904752e+00,1.791849379148614307e+00,1.000000000000000000e+00
2.177403463433274844e+00,1.771877774880218581e+00,1.000000000000000000e+00
2.193047930939043155e+00,1.454819628260605180e+00,1.000000000000000000e+00
2.177403463433274844e+00,1.771877774880218581e+00,1.000000000000000000e+00
2.262897768240152985e+00,1.236177705725433285e+00,1.000000000000000000e+00
2.204578232009083649e+00,1.397344813564104449e+00,1.000000000000000000e+00
2.216515201484831721e+00,1.809682975782929804e+00,1.000000000000000000e+00
2.172063560327436527e+00,1.257546814538934132e+00,1.000000000000000000e+00
2.216515201484831721e+00,1.809682975782929804e+00,1.000000000000000000e+00
2.159030034685275101e+00,1.571815709765200353e+00,1.000000000000000000e+00
2.200249382661706221e+00,1.494065167236322100e+00,1.000000000000000000e+00
2.216515201484831721e+00,1.809682975782929804e+00,1.000000000000000000e+00
2.154057969239504100e+00,1.600871920730225995e+00,1.000000000000000000e+00
2.177032982949195894e+00,1.733480068824512443e+00,1.000000000000000000e+00
2.167684404996459424e+00,1.621339818942482358e+00,1.000000000000000000e+00
2.234067473942342730e+00,1.029198448509911934e+00,1.000000000000000000e+00
