tm, m, likelihood
2.438160254838976027e+00,1.467582068899470071e+00,1.000000000000000000e+00
2.442797466674576423e+00,1.487008935601937143e+00,1.000000000000000000e+00
2.447146521162632204e+00,1.064569873224627816e+00,1.000000000000000000e+00
2.443775564734746997e+00,1.436909850027369595e+00,1.000000000000000000e+00
2.451263422327848662e+00,1.427490625165418692e+00,1.000000000000000000e+00
2.482722709583064624e+00,1.513319379501064654e+00,1.000000000000000000e+00
2.451907379578325941e+00,1.487271331697910703e+00,1.000000000000000000e+00
2.474691564098890240e+00,1.277030373869587399e+00,1.000000000000000000e+00
2.451907379578325941e+00,1.487271331697910703e+00,1.000000000000000000e+00
2.450824055500807397e+00,1.459355109410813034e+00,1.000000000000000000e+00
