mu,sigma,mmin,mmax,log_like,log_detfrac,weight
1.352063744839844928e+00,8.949942628703386194e-02,1.137470245425307613e+00,2.161105369965366840e+00,9.328456299659578121e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.274053832748475612e+00,1.664702141096080501e-01,1.132977701141523186e+00,2.598931448345331852e+00,9.178368601324672227e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.241941841266626545e+00,1.439006452230074951e-01,1.164398969274448081e+00,1.881914184002666968e+00,9.323747159379828986e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.263048735277263468e+00,1.148401867317980773e-01,1.143113854875091873e+00,2.964195026445124004e+00,9.229177038010153922e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.325460979041916287e+00,1.049158837366827302e-01,1.152282561950417339e+00,2.128008889579754648e+00,9.392045651363406478e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.225573520142823503e+00,1.378790618862264505e-01,1.172077974909814913e+00,2.755436554020617823e+00,9.292136859166795659e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.322492243078318142e+00,1.630213756212959830e-01,1.132237828670575874e+00,2.534485818411770897e+00,9.158803587328905849e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.327520995917547575e+00,1.113834872989456493e-01,1.019437474132189214e+00,2.265160227403489657e+00,9.280860198573672903e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.237194121766989285e+00,1.705293346486212724e-01,1.168031586199540728e+00,2.517367705685386703e+00,9.317912660311617401e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.160301815304421114e+00,2.546771878390197696e-01,1.157638433283761925e+00,1.858800658262354633e+00,9.136608112299643381e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.338598334848736249e+00,9.563398094470489108e-02,1.098720767241149199e+00,1.752633099826367058e+00,9.350703636037708577e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.296082773711702663e+00,1.997105932814854101e-01,1.171410862067164382e+00,2.012464449735932970e+00,9.172697316407490575e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.389837353363380323e+00,1.283511150779481080e-01,1.126778470921970809e+00,2.435126561356857344e+00,9.065652756281441782e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.331288472011388224e+00,2.152796691411729690e-01,1.057480500051559913e+00,2.534216620344802440e+00,8.798871724227626601e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.309614011952969337e+00,1.211972583099480832e-01,1.165108839857309508e+00,1.884180894910949089e+00,9.399364857739313095e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.336325937640045147e+00,7.823272642044479253e-02,1.116162883208672962e+00,2.779567286080179667e+00,9.335660151698706954e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.331257015557147705e+00,1.364581432586148835e-01,1.145570563183139656e+00,2.036824893561841154e+00,9.276759187719379440e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.417917176144233737e+00,7.753969876071420408e-01,1.039737354393172053e+00,1.574236294900592803e+00,8.724962994495133728e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.342009664428082116e+00,1.038135977172980895e-01,1.016804279167915492e+00,2.367887175470982708e+00,9.309932219056265978e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.305045244927572012e+00,1.030757830407668385e-01,1.067905389163652519e+00,2.646428372529022077e+00,9.278870211260647238e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.337324779161162214e+00,1.069951802292812559e-01,1.009955144591115017e+00,2.843735895262525126e+00,9.300853797607878448e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.298362380593759191e+00,1.317635599886741171e-01,1.145884863333132220e+00,1.691923393138722309e+00,9.318523909745934475e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.205428348556252027e+00,2.317499777560066421e-01,1.172086045352895400e+00,2.392121666408407954e+00,9.188457179233027716e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.319997546753747475e+00,8.523797845768626980e-02,1.155556964060720393e+00,2.046702995155241123e+00,9.385885139592356552e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.525232450469702794e+00,1.585769084944239182e+00,1.046525897722042409e+00,1.554063789731801482e+00,8.642311777900391689e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.335547267462822374e+00,1.050424051291217326e-01,1.046187633142250828e+00,2.080977118415300531e+00,9.313904196417045966e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.309972717092128036e+00,1.257270536674953976e-01,1.084776955666105325e+00,2.149175592256156175e+00,9.226085820329804221e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.359143919595417582e+00,8.552461032235030014e-02,1.093095560251585274e+00,1.753932841278578625e+00,9.274628756963659271e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.288774959303289780e+00,1.253272076566242788e-01,1.110194130287845082e+00,2.613029170722942052e+00,9.225833226948859078e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.327092990238615933e+00,1.445753045141064674e-01,1.081758446059489565e+00,1.795584164379701475e+00,9.144057322017833656e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.358209762653144415e+00,8.852345227004054795e-02,1.074960020303731056e+00,1.834201433607715703e+00,9.286024061830276821e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.363655679692844958e+00,8.080984387324224860e-02,1.105022829361072212e+00,2.160460347578855966e+00,9.220982508983077253e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.427990793995818519e+00,2.309076743780168472e-01,1.137293994351479043e+00,1.582054647211039278e+00,9.098410549882984810e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.301737427141676839e+00,1.847698766732502662e+00,1.139018020841623624e+00,1.565450351978924237e+00,9.072875995773102886e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.502169813469247606e+00,1.273007477702526646e+00,1.146565941559567481e+00,1.607585230306600055e+00,9.008923244787881401e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.513692880853365841e+00,1.165915774930494475e+00,1.164877684854900286e+00,1.571953092290487852e+00,9.148693878951249303e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.253053977260805585e+00,1.320272732069446009e-01,1.168551110262287196e+00,2.335240487556618838e+00,9.352694500925554166e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.359849504385227004e+00,9.932563593470696006e-02,1.163722668128526427e+00,2.351518946330634297e+00,9.313415573488806842e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.271536527619450796e+00,1.741939991512879427e-01,1.166420515200702335e+00,2.775063756845351115e+00,9.291885832549495206e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.304379659162490546e+00,1.217927449311755339e-01,1.165298293336290980e+00,1.765547078615997911e+00,9.400327835878492522e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.364633324449338048e+00,9.047382786510231589e-02,1.170613366811732003e+00,1.605465909804199232e+00,9.269300473617289526e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.311329175271173986e+00,4.317148813428456910e-01,1.150574417671379024e+00,1.605416778204710404e+00,9.083482700093149731e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.249095118380604275e+00,1.601942854906425184e-01,1.160780056859564091e+00,2.943419946022318712e+00,9.301983265578665794e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.295698448898715327e+00,1.377315173982937013e-01,1.163746555026759166e+00,2.182619285431893541e+00,9.362437476045090534e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.344097852851737995e+00,1.110117650421028751e-01,1.136672707017198025e+00,1.856182287102045692e+00,9.325304932285914106e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.259984402012486626e+00,6.225355283033366938e-01,1.147353625227657714e+00,1.560310667223821612e+00,9.111140469685986432e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.277375779703560310e+00,8.626423820889314587e-02,1.027445573881557994e+00,2.425213545784110192e+00,9.039468583797156498e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.289162619988209801e+00,1.054050223820805487e-01,1.110445943779712730e+00,2.622019329877375959e+00,9.248553205359011997e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.346155012454218536e+00,2.087465985507047095e-01,1.107918718919601586e+00,2.448691602155524283e+00,8.888399312807817410e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.385668592783539044e+00,1.166279428843761956e-01,1.026189941278746520e+00,2.794828097738652151e+00,9.093635728492996861e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.305104256729298751e+00,1.035644132393770400e-01,1.044658831921140285e+00,1.634920248524630804e+00,9.270886200298735957e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.339347294172138270e+00,1.136133654761651013e-01,1.102586070927904949e+00,1.700478914981770284e+00,9.296146085116788527e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.368150157769354003e+00,7.833385391918347429e-02,1.041893394763113712e+00,2.917514241481507842e+00,9.161056401091391876e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.300760742286968696e+00,9.980360277246641543e-02,1.139174792239105116e+00,2.793478760736392452e+00,9.342257088317224145e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.301153007528147443e+00,9.443987465979664098e-02,1.167771485467596015e+00,1.674461116200675947e+00,9.397971975793572597e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.337428745030481370e+00,8.939236070770206766e-02,1.034751698296433542e+00,2.898481317811895330e+00,9.352585630562732888e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.294305372802804444e+00,1.774314531206028223e-01,1.173473832662115690e+00,1.992514955642241681e+00,9.221723368118095721e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.277486497339083149e+00,1.636372461461762240e-01,1.125701204628723140e+00,2.752646691506792642e+00,9.161818201577895593e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.202975311813190951e+00,1.738566639260127611e-01,1.167562636037018597e+00,1.981144615770165096e+00,9.300631804339406017e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.287735182374677878e+00,9.965487242162016090e-02,1.165931611531737300e+00,2.669758676186124724e+00,9.368805760888594136e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.301690835643268818e+00,1.555701655949276174e-01,1.123619708921058002e+00,1.820343709744441707e+00,9.182660388809397034e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.295217437860015419e+00,9.586395296450107850e-02,1.167366486958610894e+00,2.698328739708812485e+00,9.383836683341445450e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.181918711198097771e+00,1.814240806481928203e-01,1.148281135601739500e+00,2.679277005673868395e+00,9.158129379419828808e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.333506858785894922e+00,5.893762804882540784e-01,1.172749934948798645e+00,1.567163232587083233e+00,9.163777405409746279e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.332164873606434874e+00,6.840296836533010794e-01,1.151475033469181009e+00,1.611676163949613549e+00,9.032578894080673138e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.327623998445022213e+00,9.072675129465339328e-02,1.109892786787441521e+00,2.895368870066370892e+00,9.365901400133226673e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.543287005314493809e+00,9.336410612942480647e-01,1.166401243945290656e+00,1.594704674104580278e+00,9.124941093574683748e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.321071606691329281e+00,9.992645230632390962e-02,1.175849141727758562e+00,1.678001379091845546e+00,9.310137738170084276e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.335340552544879378e+00,1.113242829649975507e-01,1.167319115910351535e+00,2.047813206869145475e+00,9.390327493221785460e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.265881761157303664e+00,1.431747236646921939e-01,1.162590493800949032e+00,2.016681905655106188e+00,9.341805417200451700e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.375650699907862817e+00,1.373564764178558384e-01,1.162899676313842390e+00,2.604788513110854353e+00,9.156727457489900246e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.330462882046365092e+00,1.225080281053366332e-01,1.052109772049497627e+00,1.852316503649323431e+00,9.232699985053191938e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.246355284327549384e+00,1.539940042448576518e-01,1.156526058204865759e+00,1.935730246091786455e+00,9.284670790053162648e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.307436777592370536e+00,9.237448305570730711e-02,1.148674865530447953e+00,2.824574057285622164e+00,9.369027943518752011e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.324679003212905437e+00,1.245729280291833357e-01,1.149789977279750408e+00,2.528024549853893355e+00,9.337418345002684816e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.252139642798643759e+00,1.444835581754640441e-01,1.164987460226108773e+00,1.984031843141564888e+00,9.340484975836203319e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.368477392117421143e+00,9.023956975051086737e-02,1.103475493817567710e+00,2.827509356831674037e+00,9.226714833235840274e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.164456558622477989e+00,2.554417521299835458e-01,1.158312064569996247e+00,2.811067709053158392e+00,9.125538373742952558e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.379340440840388426e+00,1.327743112102188761e-01,1.157283058425143230e+00,2.002616623227175818e+00,9.142393519785424871e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.304468805441469703e+00,1.067643130381960848e-01,1.069533802651416288e+00,1.761847264596054563e+00,9.268301930073097594e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.322553296731231676e+00,1.056025594718305316e-01,1.116650316637251228e+00,2.112810227726169998e+00,9.343193429362069935e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.211071933027022984e+00,1.384274972470214693e-01,1.171643371892871821e+00,1.852800398380399560e+00,9.266061995586512978e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.356990939692784837e+00,9.449427414828708016e-02,1.165984766496695357e+00,2.088922129263969918e+00,9.328083319851079125e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.288247462345660788e+00,8.750882654309803665e-02,1.160407647522888608e+00,2.889721678690515105e+00,9.283891405324115453e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.315607623560802519e+00,1.892948563560304054e+00,1.177545113551256017e+00,1.588178982773756243e+00,9.033846610228380314e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.330461862155456476e+00,9.188291295301043160e-02,1.100470507757558725e+00,1.739176897258858379e+00,9.362340401757170127e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.297100831725261028e+00,9.423963556045426848e-02,1.108774687563095940e+00,1.999306093042054755e+00,9.276126442150442131e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.306621449581180761e+00,1.029262064820751499e-01,1.076238955915063800e+00,2.684077216935189192e+00,9.289018181549002406e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.396736439617735082e+00,1.386200250229202291e-01,1.006420147852400637e+00,2.045462979544121485e+00,8.960757442276982943e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.182498121246782441e+00,1.504980413866864875e-01,1.166775342164084295e+00,2.598603350180586524e+00,9.222550965962095404e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.262012745618382503e+00,8.461259468350512680e-02,1.164047186733818018e+00,2.200811139637893543e+00,9.031477172981698232e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.323704436869676870e+00,8.047164206313967005e-02,1.142640662735697976e+00,2.693793640635474773e+00,9.357455576848376211e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.288767464220360814e+00,1.213895173385770854e-01,1.066840284725583121e+00,1.918789027357149735e+00,9.167009686960919623e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.264361541480910178e+00,1.930194114145402651e-01,1.000640145590961261e+00,1.755813145169656364e+00,8.784515229275851311e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.317691699806289973e+00,1.472748372847488829e-01,1.040477979960377830e+00,2.182447241346394229e+00,9.090774812784296444e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.249498240913946567e+00,1.619679450837931689e-01,1.149182102915454085e+00,1.945134895882794757e+00,9.242760032282301097e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.216538076751045860e+00,5.205096485108947624e-01,1.113107717821258946e+00,1.563673893043254992e+00,9.005391432908493243e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.341821434489814724e+00,1.024180743031419122e-01,1.171943774111797731e+00,1.615083771563480486e+00,9.376110180011056627e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.265138443370844801e+00,2.096503342586230056e-01,1.167956484788770899e+00,2.523074034142300803e+00,9.194797917584465097e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.326305370137178752e+00,8.495999614591172311e-02,1.138234675188632083e+00,1.646580662376534221e+00,9.374296274996392242e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.328678920528606255e+00,8.467658109319901871e-02,1.091496977888570585e+00,2.701409919135927318e+00,9.357389874081606251e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.291255031833291600e+00,2.501560522279986376e-01,1.119219869702902548e+00,2.770485919261535201e+00,8.863289319700652413e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.362007487303314113e+00,9.862249519916865825e-02,1.003272339381604983e+00,1.551529574340132944e+00,9.046140392536615593e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.272734738841100555e+00,1.145118767455391706e-01,1.146986457802726234e+00,2.095188702127608771e+00,9.283590558603394527e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.322718029167742948e+00,9.382698537680234097e-02,1.159916931142884522e+00,2.834439219724073311e+00,9.412230945020586148e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.313505464680823964e+00,8.882770010138549277e-02,1.130505718407820437e+00,2.011936967357044637e+00,9.355090629778841560e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.292689526143320222e+00,9.668081239526724047e-02,1.099687148422344940e+00,2.035506233988840563e+00,9.246326725473051056e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.343314508366885596e+00,8.344700064176537035e-02,1.137963910933298850e+00,2.922676551307243908e+00,9.348325102010933563e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.651536593451367052e+00,1.301510967025298893e+00,1.115393862042976192e+00,1.880689906822818669e+00,8.265471988015971760e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.220181629606900131e+00,1.231651703853901658e+00,1.168178963635112089e+00,1.582538628759047716e+00,9.194978345936368669e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.400012365448954910e+00,1.552333136216325071e+00,1.169516033808149391e+00,1.552991347901347075e+00,9.071533000602185837e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.358835520971079847e+00,1.420926875379102672e-01,1.120771541090605616e+00,2.480148375183416132e+00,9.147246168377806441e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.309198577407037600e+00,1.193900159685810786e-01,1.178949393823006897e+00,2.895644521915960556e+00,9.238689519937128125e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.400718359490528808e+00,1.339161867510771375e-01,1.046065107062305266e+00,2.721139505092451838e+00,8.958990834273708970e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.370053801100932445e+00,1.765738523208690014e-01,1.137144914630571213e+00,2.152937690101276669e+00,9.001510442040309101e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.306001677073553857e+00,1.085714518996602623e-01,1.162355188820637153e+00,2.404109251804018133e+00,9.408573711138819817e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.313868682199077931e+00,9.375402608976088348e-02,1.149741110850108772e+00,2.607232859845586503e+00,9.387783361451401731e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.305914878736263107e+00,1.855994204001377712e-01,1.036394827217500980e+00,1.766970178943273240e+00,8.908328525406392373e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.294472802605109996e+00,1.051685915653478298e-01,1.002787497036419451e+00,1.763359107252134184e+00,9.207935646343892699e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.285740423535397303e+00,1.715260306243690525e-01,1.115685877081358468e+00,1.748345888261890302e+00,9.113139047200228049e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.336356779214760593e+00,9.434794615495782633e-02,1.120341428417961138e+00,2.271146858972267868e+00,9.364401164290737256e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.343643965831038178e+00,8.467861718350323808e-02,1.025110273184241638e+00,2.622840894418532631e+00,9.338285594028067749e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.317668950516890147e+00,9.190052280984403743e-02,1.141291338905821018e+00,1.903265577450180768e+00,9.380016242881124811e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.295020203038993012e+00,1.281575728153488136e-01,1.169877321102343881e+00,2.783256823580635420e+00,9.392994743261948543e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.158577734305249018e+00,2.213332824463821180e-01,1.143114193521217459e+00,1.784545425083665426e+00,9.103078380272096126e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.169850248180764885e+00,6.723531632193008312e-01,1.163574639275939404e+00,1.563213566279433309e+00,9.208473013829551235e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.388009979080683687e+00,6.841522074865280523e-01,1.171408497239006641e+00,1.585669502891409843e+00,9.173384471182285438e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.322569413154542906e+00,1.313596245977452226e-01,1.104347824213136597e+00,2.547437247289760176e+00,9.233754515186049616e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.326273490790371934e+00,9.212116738074717370e-02,1.012649048574419952e+00,2.712886168139586829e+00,9.349303034396898227e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.261369917689443065e+00,1.151895034227112119e-01,1.155509515691117484e+00,2.898132710685060953e+00,9.277034952036743221e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.300689772838677927e+00,1.375580997162900443e-01,1.049365551665711216e+00,1.853643655640060395e+00,9.124648403031621058e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.285086860068492598e+00,1.252910614719570659e-01,1.151949488946603095e+00,1.794505856624974527e+00,9.336046091080832809e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.354736795232446278e+00,3.777831672920679562e-01,1.159426114188598866e+00,1.765073792030160904e+00,8.765360436946386358e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.385993634968724963e+00,1.074872802221763096e-01,1.099175593127405204e+00,2.422595569909517188e+00,9.112157803494869768e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.207910763053203329e+00,1.804206939003203947e-01,1.132408103557124956e+00,2.206961344373474354e+00,9.101329552327003114e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.349134129043283892e+00,1.010447662524526086e-01,1.013800257946188443e+00,2.140198250560796378e+00,9.305457076817076256e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.325225009899638318e+00,1.467340835527731480e-01,1.104114723073805759e+00,2.649550664727893690e+00,9.165773040179558961e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.319822367808194175e+00,1.223926046835354248e-01,1.106915614203198839e+00,2.367292834718149219e+00,9.273919719995765831e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.309508023930924026e+00,6.400987137833153984e-01,1.160600420109948239e+00,1.594666505927288425e+00,9.133410590883978841e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.339343945742659470e+00,7.482350836503723346e-02,1.051750209340754250e+00,2.476538816651451480e+00,9.304068759511072528e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.312148322816024448e+00,1.110223661734191791e-01,1.170120904598023204e+00,1.635217837689540099e+00,9.419603805319280809e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.334204455233512610e+00,1.081596023118608640e-01,1.156772975643345358e+00,2.730597773105081227e+00,9.382241555606466932e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.334247060540947327e+00,1.242701544151589566e-01,1.159278826817075725e+00,1.772034336427264156e+00,9.343128479661045560e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.314542573389025248e+00,1.320830766036020787e-01,1.169126780989532932e+00,2.676528264417227909e+00,9.372267356875983069e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.262944659596317187e+00,1.260574964278438070e-01,1.160417143859797218e+00,2.237587354052457567e+00,9.329279492376691962e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.333777795065149041e+00,9.930251997335602654e-02,1.107727226515769825e+00,1.838505146079062236e+00,9.351877743675842680e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.253396960859263665e+00,1.816164188174319849e-01,1.170315056847032631e+00,2.436047232678498986e+00,9.289902530158251182e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.181038865719682418e+00,2.644005933594335556e-01,1.159237516841595372e+00,2.046057635930514262e+00,9.096702183786237583e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.298454802511985307e+00,1.347257650123698247e-01,1.105835059418293076e+00,1.765008404839754519e+00,9.210062095402201976e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.252156363265612526e+00,1.435479509010624266e-01,1.173350485389772047e+00,2.947995796264106794e+00,9.322271374671042565e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.591578901234512733e+00,1.631339918562859648e+00,1.128109270578116163e+00,1.637605887366608837e+00,8.845226094694918118e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.262045439197222896e+00,8.601009792311734570e-01,1.170351628875813343e+00,1.601706662005681903e+00,9.124865411046033614e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.353495604165052324e+00,1.094682370277686306e-01,1.144982981462106864e+00,1.677355033481148006e+00,9.311355423473983706e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.322034779730199672e+00,1.385430202584506110e-01,1.170611396972082385e+00,2.578120207542108133e+00,9.336934104003100288e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.320612318381400474e+00,1.502708688334795095e-01,1.118199332911981925e+00,1.664360646860844284e+00,9.195244378305341115e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.365103517270503053e+00,1.167720650534540133e-01,1.146107130878734282e+00,2.948687067718708033e+00,9.242771684538240606e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.331948024365934735e+00,7.421719059312555100e-02,1.091838144701764879e+00,1.960790025452652241e+00,9.308993754624898997e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.222713693773491483e+00,2.121479431665119209e-01,1.169567553799254700e+00,2.386625430265099101e+00,9.234867088853320638e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.385671819159730589e+00,1.130581686100570193e-01,1.155396196321465840e+00,1.596685505814658956e+00,9.184610146234497563e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.132030230488107803e+00,2.957032709254698855e-01,1.114501965908806680e+00,2.425172984329849513e+00,8.849013887652625954e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.271378554564127850e+00,2.502777502168469503e-01,1.161177385897891989e+00,2.841343870024163110e+00,9.029859924511416125e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.298706757304217696e+00,1.398559494205139586e+00,1.169387341213439235e+00,1.586481234371737159e+00,9.174364137884575143e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.237706972012174944e+00,1.180083760388513259e+00,1.162488144986602023e+00,1.607836977034713177e+00,9.080487324538987082e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.557859485345618245e+00,1.922243653511417349e+00,1.161764275425212212e+00,1.562835317925837852e+00,9.165639881244381115e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.371666186990349701e+00,1.176219734341964029e+00,1.156463729107374050e+00,1.596840806412666680e+00,9.091831161492029878e+01,0.000000000000000000e+00,1.000000000000000000e+00
1.539408420312830650e+00,1.176112567566288680e+00,1.173170420106237399e+00,1.587631806114309541e+00,9.123423358560319230e+01,0.000000000000000000e+00,1.000000000000000000e+00
