mu,sigma,mmin,mmax,log_like,log_detfrac,weight
1.528349310557227225e+00,1.845251968613506044e+00,1.068987187526462268e+00,2.596248660811193876e+00,-3.782036662383494274e+01,1.588568052593145596e+00,1.000000000000000000e+00
1.429200508924117541e+00,2.834795061777304337e-01,1.242131968077921922e+00,1.849128145232378451e+00,-3.554236410093026421e+01,1.304510197087468182e+00,1.000000000000000000e+00
1.602350245115422123e+00,9.307009225659674811e-01,1.009094455590136885e+00,1.915948291384586888e+00,-3.516213357419194097e+01,1.290635924199371232e+00,1.000000000000000000e+00
1.463451805971933473e+00,5.993052322024435830e-01,1.119670128396307085e+00,1.917638158034012275e+00,-3.502592074894450036e+01,1.319617006398495329e+00,1.000000000000000000e+00
2.025208577652509501e+00,1.424644223129735376e+00,1.220368765827339219e+00,2.960764403523556965e+00,-4.095473078198619277e+01,1.803883114391267029e+00,1.000000000000000000e+00
1.754530001754927016e+00,1.913535563772500447e+00,1.077339120231050718e+00,2.139617499897175978e+00,-3.569512947182644780e+01,1.398745037840906313e+00,1.000000000000000000e+00
2.007247610170830754e+00,1.511767436692485367e+00,1.015666853622397392e+00,2.113661640653836216e+00,-3.571249266865040539e+01,1.376018458103491549e+00,1.000000000000000000e+00
1.504020447751884149e+00,4.837439878402162163e-01,1.013916599299538923e+00,2.278893734460971654e+00,-3.573141933265996784e+01,1.367491053397855927e+00,1.000000000000000000e+00
1.327158081296086589e+00,8.237905125854156907e-01,1.139684736704995816e+00,2.177135468156599529e+00,-3.563405491746159015e+01,1.396568662537399197e+00,1.000000000000000000e+00
1.829511406770544246e+00,7.986707720969983271e-01,1.237489232240135406e+00,2.369000295143370405e+00,-3.773697081049009228e+01,1.554521069251264542e+00,1.000000000000000000e+00
1.123518021702101466e+00,1.694584295117659289e+00,1.095767077992638727e+00,2.259361947610543986e+00,-3.609118853060307686e+01,1.421744120059776462e+00,1.000000000000000000e+00
1.055022737253767717e+00,1.239295262928494568e+00,1.036905787836827741e+00,1.933500491611104710e+00,-3.508644087144615042e+01,1.273253658999551119e+00,1.000000000000000000e+00
1.512738730904400919e+00,2.068635762665197442e-01,1.256613939582632122e+00,1.980366521293552395e+00,-3.532253798138024337e+01,1.336440135082858527e+00,1.000000000000000000e+00
1.397194982659626827e+00,9.068151675946944934e-01,1.296352982086514727e+00,1.672591446862984998e+00,-3.601056863255090690e+01,1.179532961120540291e+00,1.000000000000000000e+00
1.230777348208908162e+00,5.607112599326113944e-01,1.166930960279410012e+00,2.124330658989829423e+00,-3.519428944572248952e+01,1.340511260331241239e+00,1.000000000000000000e+00
1.463503816795929335e+00,1.622541321035312345e+00,1.124528496162802593e+00,1.977001717994686825e+00,-3.497656068180402400e+01,1.344941806201113144e+00,1.000000000000000000e+00
1.777092274837708041e+00,2.604846063983654592e-01,1.181731680387178685e+00,1.876367765117764819e+00,-3.700963509114626504e+01,1.488637895081771800e+00,1.000000000000000000e+00
1.533020280116009548e+00,1.978846440256694650e-01,1.173898153395808830e+00,2.403988542818144669e+00,-3.535879510497449729e+01,1.339519676092930656e+00,1.000000000000000000e+00
2.193069643123510382e+00,1.966970739297180470e+00,1.123414274534845658e+00,2.237404327968282924e+00,-3.634037390026220038e+01,1.453541737399489886e+00,1.000000000000000000e+00
2.265784686769785505e+00,1.695657102040602382e+00,1.243751263439427213e+00,2.306859995505732286e+00,-3.738351267994902116e+01,1.531784625225357521e+00,1.000000000000000000e+00
1.796347921150070581e+00,1.323621614237468602e+00,1.062724370938982421e+00,1.841968225603161979e+00,-3.551974319827132831e+01,1.283130234355789101e+00,1.000000000000000000e+00
1.763452016471171113e+00,7.153454071282021598e-01,1.090351660623933627e+00,1.992896107135374351e+00,-3.501882848150253835e+01,1.357912201364414928e+00,1.000000000000000000e+00
1.645252462820281369e+00,1.014184360346409797e+00,1.095841717348609468e+00,1.690324591341117122e+00,-3.634609280881157645e+01,1.157128343599627351e+00,1.000000000000000000e+00
1.848047989235503508e+00,8.220002869967266701e-01,1.225385647698411962e+00,1.919139252708065513e+00,-3.531673291792309044e+01,1.404796220274263430e+00,1.000000000000000000e+00
1.698290479421876276e+00,4.057404505375158399e-01,1.211669776479506799e+00,2.011505890643682459e+00,-3.557504644757957379e+01,1.416730308678073147e+00,1.000000000000000000e+00
1.953433258080845558e+00,6.265678643606934495e-01,1.283754632228828685e+00,2.116149916241852669e+00,-3.700822505663137463e+01,1.505816535819391122e+00,1.000000000000000000e+00
1.384293426241567149e+00,2.050553850770212017e-01,1.107494356090024112e+00,1.981949894584309702e+00,-3.600178836365014234e+01,1.184027713294099060e+00,1.000000000000000000e+00
1.381226189141485872e+00,1.308458886936981536e+00,1.011752817792404002e+00,2.276736318816555915e+00,-3.626530967148552520e+01,1.398751323146617542e+00,1.000000000000000000e+00
1.677319359646205488e+00,1.656649990009031015e+00,1.151848248627191484e+00,2.130158228891014360e+00,-3.580475263114478679e+01,1.418077937997427984e+00,1.000000000000000000e+00
2.066786785222723299e+00,1.531900900975808222e+00,1.175284349623899161e+00,2.189645194582741095e+00,-3.632973992589759860e+01,1.459144841841930607e+00,1.000000000000000000e+00
1.799483670558975623e+00,1.981726662281446227e+00,1.161683431859787285e+00,1.901203664356979628e+00,-3.507136934327218114e+01,1.338058666554581055e+00,1.000000000000000000e+00
1.363148516727099580e+00,6.311629314064748364e-01,1.262230259977571434e+00,1.882331731966972566e+00,-3.536250754678582808e+01,1.366125758065304341e+00,1.000000000000000000e+00
1.729465984951016111e+00,7.552768024759619614e-01,1.019212695655426826e+00,2.213179896016986170e+00,-3.606864287653625922e+01,1.413303988244486442e+00,1.000000000000000000e+00
1.461578615889695731e+00,1.377107423495393723e+00,1.119214281470280348e+00,1.779492566442357315e+00,-3.582783480218200367e+01,1.248421174799327460e+00,1.000000000000000000e+00
1.985947837281531791e+00,1.965160744216996713e+00,1.007348324503908543e+00,2.122798190182707323e+00,-3.575616202538943611e+01,1.367796506444244553e+00,1.000000000000000000e+00
1.905034650620262671e+00,1.151898638880834103e+00,1.144740914869472270e+00,1.961649874010605643e+00,-3.509799759815157216e+01,1.371254105375023347e+00,1.000000000000000000e+00
1.606519497529929286e+00,1.858484587152106293e+00,1.037933043927598664e+00,1.935267979857765663e+00,-3.503581144071301168e+01,1.294752045345664460e+00,1.000000000000000000e+00
1.388917133570859885e+00,1.371823154674703504e+00,1.070634457690117891e+00,1.875121544239654270e+00,-3.556679095817396075e+01,1.302492275593320148e+00,1.000000000000000000e+00
1.164213786285245522e+00,7.768092539729605228e-01,1.027424808297122905e+00,2.091018621835349922e+00,-3.534895333140780593e+01,1.301470653620806051e+00,1.000000000000000000e+00
1.410854500650628340e+00,1.290541071643374282e+00,1.002540774048785499e+00,1.863533773678685224e+00,-3.590743644874387286e+01,1.266033728366942723e+00,1.000000000000000000e+00
1.781941592495729143e+00,1.562057973281781642e+00,1.007340748475691772e+00,1.902141159917946300e+00,-3.513740245430227560e+01,1.274972819371709587e+00,1.000000000000000000e+00
1.415298381102522152e+00,1.460385155926735568e+00,1.187066590716171266e+00,2.271919569145617324e+00,-3.649255624068703696e+01,1.476737174142335851e+00,1.000000000000000000e+00
1.352221324358678256e+00,7.637652807651476028e-01,1.127211309657342841e+00,1.902747022225194096e+00,-3.501174085831740257e+01,1.306714131030445758e+00,1.000000000000000000e+00
1.558376101913235168e+00,1.376020891234069232e+00,1.228507892473227781e+00,2.278266357121457197e+00,-3.680926782194843128e+01,1.494059283805096561e+00,1.000000000000000000e+00
1.510761280567442189e+00,1.974128101622802722e+00,1.065653932584463170e+00,2.034343458959309459e+00,-3.513363200848498025e+01,1.349584216726460451e+00,1.000000000000000000e+00
1.616295902179736066e+00,2.851861165142138277e-01,1.022153338269511158e+00,2.448437367555508004e+00,-3.572422691318977428e+01,1.419425111164970499e+00,1.000000000000000000e+00
1.300089347024768527e+00,1.284294747812558146e+00,1.200349222432378182e+00,2.594410331219570764e+00,-3.801542613440425811e+01,1.603822880094500469e+00,1.000000000000000000e+00
1.682700510050409548e+00,8.788231983693647331e-01,1.228802012848632108e+00,1.855153063051556694e+00,-3.578618152922972229e+01,1.378435873775111897e+00,1.000000000000000000e+00
1.429219353110671609e+00,1.134501992859946906e+00,1.269603111546718566e+00,1.982508425553243470e+00,-3.522726315422838894e+01,1.407701582386533090e+00,1.000000000000000000e+00
1.574143702029448422e+00,1.220281827704987165e+00,1.302737082500990740e+00,1.987050433850472642e+00,-3.549108543413391459e+01,1.417044353401585743e+00,1.000000000000000000e+00
1.567043986453488191e+00,8.392961762321272667e-01,1.057167491985063545e+00,2.502525901928736474e+00,-3.706538376514399147e+01,1.514754962191062759e+00,1.000000000000000000e+00
1.412836573943371699e+00,1.513733872429529725e+00,1.032796178585679403e+00,1.857008167577898217e+00,-3.578367795083678971e+01,1.269940437962677970e+00,1.000000000000000000e+00
1.443364367609401455e+00,1.434201530675313307e+00,1.184904447776941705e+00,1.884430748783491039e+00,-3.536288608931219812e+01,1.350126832856890502e+00,1.000000000000000000e+00
1.453570509198639282e+00,3.023741228615013377e-01,1.322676912569326291e+00,1.941089955431223979e+00,-3.544527531124972342e+01,1.361082350420022014e+00,1.000000000000000000e+00
1.440749087118338823e+00,4.544006243184999794e-01,1.282120018724591803e+00,2.085326520345123669e+00,-3.539531487145298883e+01,1.412832898269241744e+00,1.000000000000000000e+00
1.307222217408806397e+00,2.832841523489211255e-01,1.231505637144792775e+00,2.888451312093953671e+00,-3.519420679921582717e+01,1.265085997700385212e+00,1.000000000000000000e+00
1.675478112063126357e+00,6.497751017545507768e-01,1.283456922676460277e+00,1.997797829088456378e+00,-3.554668952858173014e+01,1.419492197978858838e+00,1.000000000000000000e+00
1.218101811727945849e+00,1.078289628352155249e+00,1.038723331216897527e+00,2.048486327795898454e+00,-3.516702600515284871e+01,1.313293798731820061e+00,1.000000000000000000e+00
1.563505181110504738e+00,1.967015831073081866e+00,1.313736918482783622e+00,2.474473513263039326e+00,-3.888356538671466467e+01,1.620911243282596947e+00,1.000000000000000000e+00
1.362014389364108125e+00,3.982243867403733040e-01,1.283598835787567172e+00,2.780124941753487455e+00,-3.555549711571742222e+01,1.411266760994439595e+00,1.000000000000000000e+00
1.191068071625267288e+00,6.671636487075733868e-01,1.040170245924946224e+00,2.478752827886793852e+00,-3.602805197203226584e+01,1.371927498089200004e+00,1.000000000000000000e+00
1.397355660013855472e+00,2.881910792019751200e-01,1.062108522218107032e+00,2.650383741054734621e+00,-3.528411586711809633e+01,1.256043789386309451e+00,1.000000000000000000e+00
1.697693963132964834e+00,7.323860056284284825e-01,1.152471389368774135e+00,1.900777527752018692e+00,-3.508514852320906385e+01,1.345675974621445059e+00,1.000000000000000000e+00
1.364515031463322092e+00,2.902283367801998804e-01,1.238263374102755554e+00,2.242020431721958751e+00,-3.502660734182681068e+01,1.305741954798684601e+00,1.000000000000000000e+00
1.219482943661274854e+00,1.609131159862862814e+00,1.015907764064589713e+00,1.860352056843864066e+00,-3.583581461364450860e+01,1.260632705355579475e+00,1.000000000000000000e+00
1.304603733369554375e+00,4.618682553051262074e-01,1.298081017945745153e+00,1.866141432955009227e+00,-3.572016595147255913e+01,1.359540163182735517e+00,1.000000000000000000e+00
1.339596705632822404e+00,1.812212612220349239e+00,1.268680875505169725e+00,1.923913219319838275e+00,-3.514160918165242720e+01,1.400660226646329054e+00,1.000000000000000000e+00
1.701702731500380095e+00,9.935230827269747600e-01,1.188421198047476590e+00,1.816169921130221798e+00,-3.547455429491512291e+01,1.320680179893189532e+00,1.000000000000000000e+00
1.239246630556383177e+00,1.636863868403984679e+00,1.080442837040745507e+00,2.407979010217206728e+00,-3.684713980382063170e+01,1.488876115041568582e+00,1.000000000000000000e+00
1.263299719311069991e+00,1.679123382123410391e+00,1.196662115623755129e+00,1.789794264449394712e+00,-3.561127808524519622e+01,1.306958865882838605e+00,1.000000000000000000e+00
1.136065260589499637e+00,5.433449600635746890e-01,1.078088639064460619e+00,2.213305901269008835e+00,-3.532254493936780193e+01,1.286082277005945462e+00,1.000000000000000000e+00
2.147325760406213035e+00,1.750067624403847555e+00,1.191920624446076271e+00,2.317120257095295344e+00,-3.711267812085149131e+01,1.521404601866190642e+00,1.000000000000000000e+00
1.855457916821941611e+00,1.629994043588567809e+00,1.054640551647428204e+00,2.170048190667887233e+00,-3.594272074377408188e+01,1.413435004806120832e+00,1.000000000000000000e+00
1.451587139777635205e+00,1.044768560499222509e+00,1.061208918052577665e+00,1.874516878165161327e+00,-3.559056934253474225e+01,1.299135471672183018e+00,1.000000000000000000e+00
1.999316943339966901e+00,1.974571011752767502e+00,1.226894046095369672e+00,2.046436978831288833e+00,-3.549683653596875388e+01,1.415716438032753377e+00,1.000000000000000000e+00
1.329204339728829343e+00,1.317604646825564219e+00,1.027212203404191060e+00,2.154652665886863439e+00,-3.571890581581477164e+01,1.363314098724835777e+00,1.000000000000000000e+00
1.351684501499189617e+00,1.602613019686398799e+00,1.153560280209093403e+00,1.697165601079713371e+00,-3.631477731937675912e+01,1.169102468951027429e+00,1.000000000000000000e+00
1.702994110278573503e+00,5.871546306787410741e-01,1.169549575817899756e+00,2.184923024507415601e+00,-3.621687524377380640e+01,1.451959465562749241e+00,1.000000000000000000e+00
1.282260576280488618e+00,5.333513277370451888e-01,1.210211717511624485e+00,2.400505115291366565e+00,-3.571551267649817873e+01,1.418258718236125704e+00,1.000000000000000000e+00
1.183817764192079069e+00,1.159612239010452406e+00,1.131177587971025300e+00,2.009115918286321190e+00,-3.497049970483372761e+01,1.335860826089682929e+00,1.000000000000000000e+00
1.298359221053162926e+00,7.052248679861420344e-01,1.189323865325932150e+00,1.692882511579892890e+00,-3.623992221305215367e+01,1.189511851604718951e+00,1.000000000000000000e+00
1.409011914380627895e+00,5.371659587149599790e-01,1.159931696959779934e+00,1.970592531377968859e+00,-3.496608545855972494e+01,1.331448445469301634e+00,1.000000000000000000e+00
1.605476832068707171e+00,1.530144953019880294e+00,1.061086349367100112e+00,1.912483785512348655e+00,-3.506041532124436344e+01,1.310704017438288682e+00,1.000000000000000000e+00
1.587262913385396157e+00,1.020470693321526845e+00,1.113003962776832889e+00,1.660868517819530821e+00,-3.683974725312035048e+01,1.101037919143958321e+00,1.000000000000000000e+00
1.605570656101125593e+00,3.698675147411872310e-01,1.079777144287082269e+00,1.658841287904456729e+00,-3.666500557675784933e+01,1.123367626626131877e+00,1.000000000000000000e+00
1.589161472268009856e+00,1.270958343614424058e+00,1.198966062090270235e+00,1.901262159867316726e+00,-3.504970144683577615e+01,1.364116515766579329e+00,1.000000000000000000e+00
1.339192914147024682e+00,1.050778036353171130e+00,1.315746364112076794e+00,2.135711734144843277e+00,-3.633619038428042813e+01,1.471290677070355324e+00,1.000000000000000000e+00
1.426668646242430949e+00,1.649269620032695727e+00,1.306572803512362935e+00,1.962707405666205052e+00,-3.539934262721724423e+01,1.426844228390580671e+00,1.000000000000000000e+00
1.405223845247295378e+00,1.567568228488434690e+00,1.048644230553079648e+00,2.252481726466013523e+00,-3.615034982730181667e+01,1.409252783415848587e+00,1.000000000000000000e+00
1.206700246463430659e+00,1.209407229082885005e+00,1.050041808499677876e+00,1.938014445320555001e+00,-3.507533967399997010e+01,1.289619653553336631e+00,1.000000000000000000e+00
1.951652492935207261e+00,1.075125138468222996e+00,1.008642320752278110e+00,2.761697870082939765e+00,-3.892282244144539050e+01,1.665775213308789970e+00,1.000000000000000000e+00
2.179288620912614771e+00,1.584436714209861874e+00,1.334155249497442242e+00,2.190933832128628023e+00,-3.785872998748941143e+01,1.514321604532965715e+00,1.000000000000000000e+00
1.540083958130058939e+00,7.748447118778010179e-01,1.202082621855793398e+00,1.946816157254344981e+00,-3.503533502703875513e+01,1.380382860982183768e+00,1.000000000000000000e+00
1.592198832030120359e+00,1.038683649665056663e+00,1.147403880968239642e+00,2.081913757043510671e+00,-3.550707298105203336e+01,1.398484176086859820e+00,1.000000000000000000e+00
1.445569334937133243e+00,1.892562902122449708e+00,1.032313261506238256e+00,2.029746043102774511e+00,-3.516609014745954909e+01,1.320119992695343969e+00,1.000000000000000000e+00
1.524951206304242080e+00,1.650685363146549900e+00,1.128224445944924881e+00,1.926180141933133250e+00,-3.495259614838950313e+01,1.337763275822084097e+00,1.000000000000000000e+00
1.661683817532733975e+00,1.745040277691904951e+00,1.325654835221424133e+00,1.874378211867873345e+00,-3.627123084983242762e+01,1.423435014901508255e+00,1.000000000000000000e+00
1.831304255022696559e+00,1.164755259222800987e+00,1.327842011225657481e+00,1.879828440829468095e+00,-3.628796395298336108e+01,1.425475184740016665e+00,1.000000000000000000e+00
1.728325727180370919e+00,9.189604513344746817e-01,1.057711578308426992e+00,2.314766536747767667e+00,-3.657634430459462038e+01,1.464097134955146595e+00,1.000000000000000000e+00
1.386890637342138799e+00,1.233157001657141372e+00,1.054574601543883272e+00,1.983477117738612350e+00,-3.502862231816165206e+01,1.315014898078008088e+00,1.000000000000000000e+00
1.585884356979890608e+00,1.976818200241265311e+00,1.195380255036967210e+00,1.952171490338402871e+00,-3.504196702513334571e+01,1.383297210815298550e+00,1.000000000000000000e+00
1.193386196167477875e+00,3.719432828350084375e-01,1.189032342308588897e+00,2.342633189180442166e+00,-3.510411129234142891e+01,1.272405208310320557e+00,1.000000000000000000e+00
1.281868151645451759e+00,3.380640275776940484e-01,1.112572247130905634e+00,2.762973636011541778e+00,-3.531584232336538776e+01,1.233522882341802740e+00,1.000000000000000000e+00
1.320121148509664000e+00,3.136063165842136180e-01,1.257633182104307190e+00,2.582231932951172482e+00,-3.493861550797396376e+01,1.310995482054290617e+00,1.000000000000000000e+00
1.581430794184698785e+00,6.304834314180087773e-01,1.220180423019152416e+00,2.003738166789402531e+00,-3.516115877236639164e+01,1.392676560456380441e+00,1.000000000000000000e+00
1.390338335110724799e+00,2.086839090162017352e-01,1.166757089166867933e+00,2.189321558138704660e+00,-3.569314415608776869e+01,1.208561355196961173e+00,1.000000000000000000e+00
1.485319094133056517e+00,6.481083806225429456e-01,1.123550270565779829e+00,1.903714303057126189e+00,-3.497875882882042475e+01,1.314649048202817916e+00,1.000000000000000000e+00
1.429769462632566990e+00,1.688316380736567979e+00,1.109621565972327195e+00,1.694827565195180519e+00,-3.633656320698372610e+01,1.149750734474989544e+00,1.000000000000000000e+00
1.574249382097635319e+00,9.079497907376066212e-01,1.095909964901834011e+00,2.173023025684838849e+00,-3.579116450166296204e+01,1.412874389064093572e+00,1.000000000000000000e+00
1.324946289944058053e+00,5.260565400983556739e-01,1.303670570166364673e+00,1.979413502353163157e+00,-3.512172734107825534e+01,1.385180164158108074e+00,1.000000000000000000e+00
1.385294516081242211e+00,3.560494698186322804e-01,1.260175623272710155e+00,2.030728444243550257e+00,-3.488674187834905638e+01,1.344116330225697986e+00,1.000000000000000000e+00
1.229478042413942429e+00,1.688963133584735932e+00,1.140998875101027155e+00,1.678994288295773796e+00,-3.626055561010264228e+01,1.141962687927189579e+00,1.000000000000000000e+00
1.851796936798625559e+00,1.125449185276581776e+00,1.264828689340587786e+00,1.958600029262203446e+00,-3.530442236712828930e+01,1.419786392449271739e+00,1.000000000000000000e+00
1.599081449608295458e+00,9.440908763585742491e-01,1.333503890837050454e+00,1.751076056328649599e+00,-3.652871498939482109e+01,1.335019548302966985e+00,1.000000000000000000e+00
1.584551013388553198e+00,8.893912285956160346e-01,1.202965508807323003e+00,1.990725766640207617e+00,-3.506876765973986210e+01,1.386520851813040522e+00,1.000000000000000000e+00
1.538315412986611230e+00,8.305130816053698517e-01,1.021505445576507132e+00,2.259090007608619999e+00,-3.607184039276619103e+01,1.395106181559920611e+00,1.000000000000000000e+00
1.255397454572596994e+00,4.401096307067668967e-01,1.110917636445222900e+00,2.334699984463582290e+00,-3.527017230159720640e+01,1.292289283009351530e+00,1.000000000000000000e+00
1.488339407175789830e+00,8.582363435337845292e-01,1.176194594669485172e+00,1.687596810279755610e+00,-3.603493350203292067e+01,1.162674567047019769e+00,1.000000000000000000e+00
1.477876684899432913e+00,9.727786011698124069e-01,1.260717755103534010e+00,2.002404123539766267e+00,-3.521179438190533517e+01,1.398525755790720915e+00,1.000000000000000000e+00
1.710647719868384931e+00,1.551585550362006849e+00,1.101016595630480488e+00,1.983975989437381182e+00,-3.497696079760637389e+01,1.338322771546450962e+00,1.000000000000000000e+00
1.525824026613830764e+00,7.472631051546253511e-01,1.181065049279695023e+00,1.823792183285449564e+00,-3.557337508805808568e+01,1.313105901646993257e+00,1.000000000000000000e+00
1.901526062601169631e+00,8.812142666138573777e-01,1.211678542152387683e+00,2.267978081338765328e+00,-3.704008731924867703e+01,1.510819921066135496e+00,1.000000000000000000e+00
1.369343971600145204e+00,1.992995746574561799e+00,1.066970819499695189e+00,2.006774236466462913e+00,-3.500966355322402279e+01,1.328012886513783908e+00,1.000000000000000000e+00
1.630906787320718587e+00,1.795053649286533215e+00,1.176765132699702399e+00,2.217715808599006966e+00,-3.627087152587951380e+01,1.455225924313995334e+00,1.000000000000000000e+00
1.733564887860758130e+00,1.858054046533722747e+00,1.221757251683026846e+00,1.954136803242658038e+00,-3.507443728193226207e+01,1.394492294785054876e+00,1.000000000000000000e+00
1.567064662621988846e+00,1.275461000400860190e+00,1.206061958214843743e+00,1.690304309866994092e+00,-3.605730948754874987e+01,1.210758700188728776e+00,1.000000000000000000e+00
1.615044306506423055e+00,1.196075803426836393e+00,1.204555532301178067e+00,1.947220849045673274e+00,-3.505551442378023097e+01,1.387333581821551975e+00,1.000000000000000000e+00
1.478616400532023034e+00,1.890121757387870360e+00,1.125517350714302145e+00,2.371418625890369114e+00,-3.692733207875880197e+01,1.503818958208447354e+00,1.000000000000000000e+00
1.381022788665119627e+00,8.369734741752267171e-01,1.020898473500606585e+00,2.061246074211359858e+00,-3.527388187193249536e+01,1.319083009121596373e+00,1.000000000000000000e+00
1.443381673651181973e+00,2.636234923230999505e-01,1.179352119696069012e+00,2.714162351777972049e+00,-3.510163721924288893e+01,1.306406941997999338e+00,1.000000000000000000e+00
1.697571531234292497e+00,4.835977574933176815e-01,1.152142270825980974e+00,1.892399339308544759e+00,-3.531077000626797258e+01,1.371478970125611596e+00,1.000000000000000000e+00
1.298458233001814399e+00,1.919724882880272876e+00,1.028493714632119582e+00,2.224662891809915166e+00,-3.609011194136580514e+01,1.398172201598136821e+00,1.000000000000000000e+00
1.442681199989392704e+00,1.693376803582102852e-01,1.003555407939126676e+00,2.755287606020123903e+00,-3.604036692096576644e+01,1.208765703903819766e+00,1.000000000000000000e+00
1.674408680383392412e+00,4.448279707220526014e-01,1.029545201268394772e+00,2.858109221840533731e+00,-3.694405995532038389e+01,1.515716186622847683e+00,1.000000000000000000e+00
1.343491256542915568e+00,1.244858418955519186e+00,1.051113323448220171e+00,2.055128371955517785e+00,-3.520660739702723419e+01,1.335947095731219836e+00,1.000000000000000000e+00
1.273684199755759305e+00,4.482384695140313458e-01,1.252914660681301307e+00,2.326306156126061619e+00,-3.515558656072109045e+01,1.381023737180990585e+00,1.000000000000000000e+00
1.337806908863912625e+00,9.744628563242450081e-01,1.260291583368212009e+00,2.013195396055220243e+00,-3.515379216083059077e+01,1.391826779064808894e+00,1.000000000000000000e+00
1.972753424201429517e+00,1.319453143985995780e+00,1.067932681121736671e+00,2.090361404192242034e+00,-3.554802296236276504e+01,1.401840808908194402e+00,1.000000000000000000e+00
1.306886505611129623e+00,1.550322906435086967e+00,1.141436246017790035e+00,1.910219459558851307e+00,-3.506556028443414874e+01,1.328005004268651090e+00,1.000000000000000000e+00
1.221422511701879765e+00,5.527961248667558891e-01,1.028358286593352044e+00,2.456804590583899994e+00,-3.578973438211016145e+01,1.321246799782168191e+00,1.000000000000000000e+00
1.467840224354932666e+00,4.461308882367509554e-01,1.270779720175299499e+00,1.783474021906474416e+00,-3.586043090435181568e+01,1.314965654439882892e+00,1.000000000000000000e+00
1.148252587133775648e+00,1.317358532969433504e+00,1.098869255723622818e+00,2.241390422234914137e+00,-3.591622838708557452e+01,1.410347718528345284e+00,1.000000000000000000e+00
1.638484079667950732e+00,1.735801164983916678e+00,1.106253690727382777e+00,2.011973115705653292e+00,-3.505384340854745773e+01,1.337244814296714379e+00,1.000000000000000000e+00
1.228249002591894179e+00,7.087450928403424832e-01,1.202392931672700005e+00,2.181783960005774237e+00,-3.547336226324308228e+01,1.408577666655135063e+00,1.000000000000000000e+00
1.186756174528823315e+00,7.765325634770321450e-01,1.013607194414709145e+00,2.759762707006212068e+00,-3.672296515842229070e+01,1.447179660798106671e+00,1.000000000000000000e+00
1.706420579327148079e+00,1.130734777319607476e+00,1.336699795337569885e+00,1.921398392058084603e+00,-3.627899969774355782e+01,1.433754371960954455e+00,1.000000000000000000e+00
2.003876113102126766e+00,7.565717136440834878e-01,1.321804904195512664e+00,2.062534670805061587e+00,-3.687201885318054195e+01,1.488848388558767111e+00,1.000000000000000000e+00
1.340417023674041586e+00,1.082850914751976923e+00,1.261471319985308481e+00,1.906556455641904568e+00,-3.511678913317489048e+01,1.382599064528644561e+00,1.000000000000000000e+00
1.510580752458102749e+00,1.433788889596454119e+00,1.206563639148285461e+00,1.896611788966935608e+00,-3.510624336725743433e+01,1.371348033773100328e+00,1.000000000000000000e+00
1.512490776837599915e+00,3.588932486581400960e-01,1.263117139979519576e+00,1.942734134239610722e+00,-3.512433558373934517e+01,1.376258668469003021e+00,1.000000000000000000e+00
1.527802444031865603e+00,5.485717283105475683e-01,1.057599104590257966e+00,1.951095494132229602e+00,-3.499620208670491195e+01,1.321971595517235309e+00,1.000000000000000000e+00
1.195312835931435558e+00,1.910739006575294052e+00,1.088581835488930061e+00,1.969080760260706553e+00,-3.491943606658350063e+01,1.324929710969641405e+00,1.000000000000000000e+00
1.149285726604414304e+00,1.271520212238260061e+00,1.135588610543191157e+00,2.071401230541763727e+00,-3.525801548713367595e+01,1.375153214222550213e+00,1.000000000000000000e+00
1.142651521302398665e+00,1.833348186397484092e+00,1.090711102378495001e+00,2.014974319834134775e+00,-3.500383699351872480e+01,1.327917201847524931e+00,1.000000000000000000e+00
1.192400067740043923e+00,6.435968770387090476e-01,1.074796056403363842e+00,2.465268818723362898e+00,-3.587388840570626769e+01,1.381413542569938535e+00,1.000000000000000000e+00
1.532513047740548640e+00,5.831640554737065330e-01,1.130960783014097526e+00,1.940600120283313412e+00,-3.499349387308624415e+01,1.337060120432531418e+00,1.000000000000000000e+00
1.681841530475241431e+00,2.761479483918412026e-01,1.026760230028173959e+00,1.712239332420687044e+00,-3.579195208459724853e+01,1.274902248904590696e+00,1.000000000000000000e+00
1.283908929457425518e+00,1.121052919033886042e+00,1.039307115368923284e+00,1.810250236799732404e+00,-3.564146283481542810e+01,1.223935961524545091e+00,1.000000000000000000e+00
1.438764805948323122e+00,1.210114088734700832e+00,1.280708197807423288e+00,1.955481133725716303e+00,-3.523329293107722293e+01,1.409100991811150783e+00,1.000000000000000000e+00
1.225268581137746171e+00,1.460681648474613459e+00,1.035563840853705120e+00,2.166999263656848029e+00,-3.578634551407360220e+01,1.375844926867651807e+00,1.000000000000000000e+00
1.158277290366784840e+00,1.923418041742813056e+00,1.100453631661703513e+00,2.071044188202654457e+00,-3.527375381885028105e+01,1.367706403716349994e+00,1.000000000000000000e+00
1.582482327725154736e+00,1.233705677570783532e+00,1.159083207228801982e+00,2.416450936417366968e+00,-3.729897303369992301e+01,1.529560595810839585e+00,1.000000000000000000e+00
1.368157890881652072e+00,1.533624580566177675e+00,1.302780225374586376e+00,1.889708434461589981e+00,-3.553526442688644948e+01,1.403457989752471713e+00,1.000000000000000000e+00
1.618743135242180831e+00,1.620813668615667558e+00,1.056906676781353305e+00,1.799860225084347620e+00,-3.566538695623128774e+01,1.246428433597420282e+00,1.000000000000000000e+00
