tm, m, likelihood
2.876534783150123342e+00,1.756052207452139857e+00,1.000000000000000000e+00
2.893820349941970349e+00,1.813743037820947812e+00,1.000000000000000000e+00
2.872241393928669950e+00,1.587207418966605221e+00,1.000000000000000000e+00
2.890326628919900553e+00,1.778677232514010997e+00,1.000000000000000000e+00
2.872241393928669950e+00,1.587207418966605221e+00,1.000000000000000000e+00
2.881860371225615225e+00,1.139536585736445229e+00,1.000000000000000000e+00
2.867405293644312181e+00,1.272034041798496995e+00,1.000000000000000000e+00
2.876453493543227768e+00,1.820498762054413078e+00,1.000000000000000000e+00
2.893433959746113171e+00,1.833867401636950945e+00,1.000000000000000000e+00
2.879648308702689619e+00,1.005052929687715313e+00,1.000000000000000000e+00
2.893820349941970349e+00,1.813743037820947812e+00,1.000000000000000000e+00
2.879145343321644734e+00,1.516048044494192393e+00,1.000000000000000000e+00
2.884936195306124329e+00,1.831340655790527183e+00,1.000000000000000000e+00
2.887833609021073666e+00,1.230915771042750739e+00,1.000000000000000000e+00
2.871994101975341884e+00,1.471516716285882431e+00,1.000000000000000000e+00
2.876453493543227768e+00,1.820498762054413078e+00,1.000000000000000000e+00
2.864588878406891581e+00,1.512397270131271121e+00,1.000000000000000000e+00
2.887284011253202998e+00,1.691344558305260204e+00,1.000000000000000000e+00
2.877775465860369586e+00,1.768450738664020694e+00,1.000000000000000000e+00
2.872402223391168796e+00,1.018421970274275834e+00,1.000000000000000000e+00
2.884936195306124329e+00,1.831340655790527183e+00,1.000000000000000000e+00
2.876453493543227768e+00,1.820498762054413078e+00,1.000000000000000000e+00
2.875387603424496508e+00,1.587253377546334221e+00,1.000000000000000000e+00
2.853659960379806737e+00,1.661266188254601150e+00,1.000000000000000000e+00
2.867074341139947968e+00,1.789387847861676484e+00,1.000000000000000000e+00
2.893433959746113171e+00,1.833867401636950945e+00,1.000000000000000000e+00
2.886419761938427531e+00,1.714686301932929480e+00,1.000000000000000000e+00
2.867074341139947968e+00,1.789387847861676484e+00,1.000000000000000000e+00
2.859327825240630006e+00,1.345457959366207268e+00,1.000000000000000000e+00
2.869597718809370424e+00,1.363635819104544566e+00,1.000000000000000000e+00
2.884426807228332112e+00,1.048171904454838987e+00,1.000000000000000000e+00
2.867074341139947968e+00,1.789387847861676484e+00,1.000000000000000000e+00
2.881860371225615225e+00,1.139536585736445229e+00,1.000000000000000000e+00
2.867074341139947968e+00,1.789387847861676484e+00,1.000000000000000000e+00
2.853659960379806737e+00,1.661266188254601150e+00,1.000000000000000000e+00
2.879594181445029655e+00,1.555280425474908856e+00,1.000000000000000000e+00
2.877775465860369586e+00,1.768450738664020694e+00,1.000000000000000000e+00
2.867405293644312181e+00,1.272034041798496995e+00,1.000000000000000000e+00
2.876771309824915246e+00,1.561595802697881563e+00,1.000000000000000000e+00
2.893247614226376552e+00,1.754402113271324559e+00,1.000000000000000000e+00
2.879594181445029655e+00,1.555280425474908856e+00,1.000000000000000000e+00
2.875269961619097536e+00,1.690605589497673700e+00,1.000000000000000000e+00
2.876534783150123342e+00,1.756052207452139857e+00,1.000000000000000000e+00
2.877775465860369586e+00,1.768450738664020694e+00,1.000000000000000000e+00
2.853659960379806737e+00,1.661266188254601150e+00,1.000000000000000000e+00
2.877775465860369586e+00,1.768450738664020694e+00,1.000000000000000000e+00
2.874163981815986535e+00,1.413868208480184574e+00,1.000000000000000000e+00
2.867074341139947968e+00,1.789387847861676484e+00,1.000000000000000000e+00
2.884936195306124329e+00,1.831340655790527183e+00,1.000000000000000000e+00
2.857265281920183586e+00,1.347139120462236273e+00,1.000000000000000000e+00
2.890326628919900553e+00,1.778677232514010997e+00,1.000000000000000000e+00
2.875859768160060614e+00,1.690676740348455276e+00,1.000000000000000000e+00
2.885895309168637457e+00,1.703986772754664925e+00,1.000000000000000000e+00
2.884936195306124329e+00,1.831340655790527183e+00,1.000000000000000000e+00
2.870051109732087546e+00,1.790133678497770164e+00,1.000000000000000000e+00
2.890326628919900553e+00,1.778677232514010997e+00,1.000000000000000000e+00
2.876771309824915246e+00,1.561595802697881563e+00,1.000000000000000000e+00
2.879810797355632168e+00,1.774674478576858228e+00,1.000000000000000000e+00
2.876771309824915246e+00,1.561595802697881563e+00,1.000000000000000000e+00
2.864473796785504067e+00,1.439834781914578699e+00,1.000000000000000000e+00
