tm, m, likelihood
2.457784585362164265e+00,1.098354348523094881e+00,1.000000000000000000e+00
2.461561127761487722e+00,1.096947583885940380e+00,1.000000000000000000e+00
2.455132831163001406e+00,1.495345163605949601e+00,1.000000000000000000e+00
2.430580980111773481e+00,1.475875277284045772e+00,1.000000000000000000e+00
2.448093787165404045e+00,1.285789811993744092e+00,1.000000000000000000e+00
2.445971307033162123e+00,1.357326347442034731e+00,1.000000000000000000e+00
2.429355060001307187e+00,1.432158124892610296e+00,1.000000000000000000e+00
2.454139114681959111e+00,1.220654859250957180e+00,1.000000000000000000e+00
2.463809758537064631e+00,1.493565278663244733e+00,1.000000000000000000e+00
2.455132831163001406e+00,1.495345163605949601e+00,1.000000000000000000e+00
2.459673656656461649e+00,1.490765334926879015e+00,1.000000000000000000e+00
2.442347540481984769e+00,1.460358168115720723e+00,1.000000000000000000e+00
2.456205826712074547e+00,1.480760210911951535e+00,1.000000000000000000e+00
2.456205826712074547e+00,1.480760210911951535e+00,1.000000000000000000e+00
2.456478742970170881e+00,1.316492067161746382e+00,1.000000000000000000e+00
2.454665456644714805e+00,1.213256329597531380e+00,1.000000000000000000e+00
2.456150474299247932e+00,1.096690224993117413e+00,1.000000000000000000e+00
2.455782683133544086e+00,1.289769506618380746e+00,1.000000000000000000e+00
2.455132831163001406e+00,1.495345163605949601e+00,1.000000000000000000e+00
2.447847127879428264e+00,1.433941626606602959e+00,1.000000000000000000e+00
2.457784585362164265e+00,1.098354348523094881e+00,1.000000000000000000e+00
2.439369220350617429e+00,1.353145371240124462e+00,1.000000000000000000e+00
2.455782683133544086e+00,1.289769506618380746e+00,1.000000000000000000e+00
2.442347540481984769e+00,1.460358168115720723e+00,1.000000000000000000e+00
2.456205826712074547e+00,1.480760210911951535e+00,1.000000000000000000e+00
2.467538063157201478e+00,1.417600444634270707e+00,1.000000000000000000e+00
2.451588725815083247e+00,1.249427317070681775e+00,1.000000000000000000e+00
2.440105544448448072e+00,1.383427205021711126e+00,1.000000000000000000e+00
2.465214615666895259e+00,1.326569862163506475e+00,1.000000000000000000e+00
2.473195320884703285e+00,1.387717597859351670e+00,1.000000000000000000e+00
2.452317929499473692e+00,1.033972567614336535e+00,1.000000000000000000e+00
2.463809758537064631e+00,1.493565278663244733e+00,1.000000000000000000e+00
2.445711697270504636e+00,1.315082152178140174e+00,1.000000000000000000e+00
2.462634904936781943e+00,1.071332243322346667e+00,1.000000000000000000e+00
2.447461379091738998e+00,1.340071975352288280e+00,1.000000000000000000e+00
2.453735124640499254e+00,1.082279771036635641e+00,1.000000000000000000e+00
2.440056936775663932e+00,1.435094600681868782e+00,1.000000000000000000e+00
2.456150474299247932e+00,1.096690224993117413e+00,1.000000000000000000e+00
2.440105544448448072e+00,1.383427205021711126e+00,1.000000000000000000e+00
2.458598804065936339e+00,1.207311028392823227e+00,1.000000000000000000e+00
2.455132831163001406e+00,1.495345163605949601e+00,1.000000000000000000e+00
2.430580980111773481e+00,1.475875277284045772e+00,1.000000000000000000e+00
2.465339888347865216e+00,1.301884381878273711e+00,1.000000000000000000e+00
2.459673656656461649e+00,1.490765334926879015e+00,1.000000000000000000e+00
2.465214615666895259e+00,1.326569862163506475e+00,1.000000000000000000e+00
2.442347540481984769e+00,1.460358168115720723e+00,1.000000000000000000e+00
2.455132831163001406e+00,1.495345163605949601e+00,1.000000000000000000e+00
2.455132831163001406e+00,1.495345163605949601e+00,1.000000000000000000e+00
2.443610156114818022e+00,1.435134571819583371e+00,1.000000000000000000e+00
2.435733592260996616e+00,1.424359119717345745e+00,1.000000000000000000e+00
2.455132831163001406e+00,1.495345163605949601e+00,1.000000000000000000e+00
2.430580980111773481e+00,1.475875277284045772e+00,1.000000000000000000e+00
2.445971307033162123e+00,1.357326347442034731e+00,1.000000000000000000e+00
2.463809758537064631e+00,1.493565278663244733e+00,1.000000000000000000e+00
2.455132831163001406e+00,1.495345163605949601e+00,1.000000000000000000e+00
2.461138456023384435e+00,1.175095020478037489e+00,1.000000000000000000e+00
2.455132831163001406e+00,1.495345163605949601e+00,1.000000000000000000e+00
2.448093787165404045e+00,1.285789811993744092e+00,1.000000000000000000e+00
2.461410059793739613e+00,1.085165314314742391e+00,1.000000000000000000e+00
2.458598804065936339e+00,1.207311028392823227e+00,1.000000000000000000e+00
2.455132831163001406e+00,1.495345163605949601e+00,1.000000000000000000e+00
2.453735124640499254e+00,1.082279771036635641e+00,1.000000000000000000e+00
2.451588725815083247e+00,1.249427317070681775e+00,1.000000000000000000e+00
2.442347540481984769e+00,1.460358168115720723e+00,1.000000000000000000e+00
2.459673656656461649e+00,1.490765334926879015e+00,1.000000000000000000e+00
2.448889925010034663e+00,1.227497425467106718e+00,1.000000000000000000e+00
2.465339888347865216e+00,1.301884381878273711e+00,1.000000000000000000e+00
2.447847127879428264e+00,1.433941626606602959e+00,1.000000000000000000e+00
