mu,sigma,mmin,mmax,log_like,log_detfrac,weight
1.331143826152909604e+00,1.574193901462997425e-01,1.093442801998135705e+00,2.354741276157992225e+00,3.354213531285660110e+01,1.110866948980345104e+00,1.000000000000000000e+00
1.182358606373519638e+00,2.484296668194769242e-01,1.160483557845888081e+00,2.141645346195345745e+00,3.523621650838552455e+01,1.121656376752032891e+00,1.000000000000000000e+00
1.267419802897272518e+00,1.973990679061048692e-01,1.120917311739684674e+00,2.746501500640301519e+00,3.398344888976600231e+01,1.093591322483653094e+00,1.000000000000000000e+00
1.354858812002397883e+00,2.148748976550658996e-01,1.130434338826446172e+00,2.392215150956345848e+00,3.253052968659876143e+01,1.182878321851841497e+00,1.000000000000000000e+00
1.144356699098039165e+00,2.089555259116977481e-01,1.119822224455394144e+00,2.156405191132364063e+00,3.252067666006553281e+01,1.015633179631261873e+00,1.000000000000000000e+00
1.178877543992880916e+00,2.519296271284184319e-01,1.140938401622814569e+00,2.098164185879880073e+00,3.426280541196508267e+01,1.112675444698583149e+00,1.000000000000000000e+00
1.304557462159229075e+00,2.018092188199135939e-01,1.166842243893905007e+00,2.858424016270635803e+00,3.495878120290526425e+01,1.149946314996161956e+00,1.000000000000000000e+00
1.349653048730665938e+00,1.784002085913047875e-01,1.135195784238718808e+00,2.771927405769330832e+00,3.359424581894899120e+01,1.157087698445647739e+00,1.000000000000000000e+00
1.307142705890980139e+00,1.633743733865555825e-01,1.142759783982961297e+00,2.147966153539461853e+00,3.450785446544423252e+01,1.113583212230063513e+00,1.000000000000000000e+00
1.193139886414752215e+00,2.501338163722987562e-01,1.134733966127136062e+00,2.067197050205826336e+00,3.412497048594538285e+01,1.109780999063792128e+00,1.000000000000000000e+00
1.278413038253264356e+00,1.582230945206501704e-01,1.154998050802222842e+00,2.759621992619913922e+00,3.480754973549888831e+01,1.090139173740675593e+00,1.000000000000000000e+00
1.269587559223722906e+00,1.896446539949486199e-01,1.150235468605024680e+00,1.706838182429554873e+00,3.379906528908009733e+01,1.104314854737445950e+00,1.000000000000000000e+00
1.179869425057161303e+00,2.785541602598620714e-01,1.155827199151367113e+00,2.357907433009208908e+00,3.445026480892104104e+01,1.150442822467477200e+00,1.000000000000000000e+00
1.218467950945647971e+00,2.562447156743855037e-01,1.158450522645080083e+00,2.258834414800519941e+00,3.468978788666080249e+01,1.147097837023267397e+00,1.000000000000000000e+00
1.402116975121641795e+00,1.462344786744437519e-01,1.106331096029596450e+00,1.890769092608283186e+00,3.160936035429459778e+01,1.186819142991352383e+00,1.000000000000000000e+00
1.379226038093147366e+00,1.798133413888040599e-01,1.065614168963219255e+00,1.726798306800309213e+00,3.139030798571655012e+01,1.152355814283429813e+00,1.000000000000000000e+00
1.226806282850738228e+00,1.686712824028835378e-01,1.159092239918741774e+00,2.610275040880356556e+00,3.465902909537582843e+01,1.058512501910123582e+00,1.000000000000000000e+00
1.150015440948789935e+00,2.832566085289568436e-01,1.143756215811007282e+00,1.849671934098773951e+00,3.399070514216722216e+01,1.120595375717227560e+00,1.000000000000000000e+00
1.220430908218169019e+00,1.866711525067347166e-01,1.168374458324180187e+00,1.946503768247907384e+00,3.560650575647948557e+01,1.080453823589401896e+00,1.000000000000000000e+00
1.251113593080606989e+00,2.506286950120678592e-01,1.169705287716288122e+00,1.996315346983765338e+00,3.473076290089883145e+01,1.163317866213522844e+00,1.000000000000000000e+00
1.286523030213106766e+00,1.747962436445122114e-01,1.156346100529094700e+00,2.446874658542128600e+00,3.506519779721516272e+01,1.112965057725990636e+00,1.000000000000000000e+00
1.180470681733402527e+00,2.226318008797374404e-01,1.173686496531529011e+00,2.590502002508424439e+00,3.558762656953768300e+01,1.100191048526164117e+00,1.000000000000000000e+00
1.262455193811683918e+00,1.769982060788735378e-01,1.155898643352379018e+00,2.674659578484117173e+00,3.505993073741205279e+01,1.096533169376889827e+00,1.000000000000000000e+00
1.223531183460411675e+00,5.098380057411140420e-01,1.049285252404426272e+00,1.806703244166996569e+00,2.841921837304700205e+01,1.157070644394869952e+00,1.000000000000000000e+00
1.284852425249089380e+00,3.269571173791512853e-01,1.161592649519334941e+00,2.622361246714000060e+00,3.075779208721834479e+01,1.252167602847871875e+00,1.000000000000000000e+00
1.263466164329324792e+00,1.707397821155581807e-01,1.117074820734810903e+00,1.747811568786299175e+00,3.341730693726651680e+01,1.055847802188002893e+00,1.000000000000000000e+00
1.259691630901087711e+00,1.491976815843405746e-01,1.167918772125393856e+00,1.736736847248346205e+00,3.437396298162546771e+01,1.067616687122149299e+00,1.000000000000000000e+00
1.324528996902313960e+00,1.562413629256043102e-01,1.063004464170458796e+00,1.968599715697926245e+00,3.310023821795901711e+01,1.099449887508281209e+00,1.000000000000000000e+00
1.311106151812539977e+00,1.342540247745962201e-01,1.064332891806617054e+00,2.127537848705920442e+00,3.272801365917077732e+01,1.075027216216988046e+00,1.000000000000000000e+00
1.308173291614863176e+00,1.429552394801256732e-01,1.175203241816438648e+00,2.341150307816779907e+00,3.473061496505771828e+01,1.104049170708639949e+00,1.000000000000000000e+00
1.229462984234870548e+00,2.053799802835481469e-01,1.160264822337177204e+00,2.924469250040441448e+00,3.537419609849575153e+01,1.103367278165107379e+00,1.000000000000000000e+00
1.268692224754198516e+00,2.256236197680002997e-01,1.156294207490230042e+00,2.401165793041482921e+00,3.463209930593108510e+01,1.147371006532541982e+00,1.000000000000000000e+00
1.351065340224556932e+00,1.612660691978573535e-01,1.074838793732474596e+00,2.360963291239465800e+00,3.301587524693353970e+01,1.132428775934759768e+00,1.000000000000000000e+00
1.230428500610037057e+00,2.381830177037329022e-01,1.159328585011023982e+00,2.207752203174098593e+00,3.501876426909873885e+01,1.134878390332437093e+00,1.000000000000000000e+00
1.293508979778111856e+00,1.617939858936799091e-01,1.163423219264978936e+00,2.960050395419861147e+00,3.533955068230256558e+01,1.105386533656105508e+00,1.000000000000000000e+00
1.223349410229050527e+00,2.396419784058108626e-01,1.138057036265437638e+00,2.957647971345959803e+00,3.416510211829186261e+01,1.123174877411306616e+00,1.000000000000000000e+00
1.314288177935271085e+00,1.415329276147310467e-01,1.158895174331457278e+00,2.916799553096939945e+00,3.474126489094687997e+01,1.108861008820834604e+00,1.000000000000000000e+00
1.299207971748934209e+00,1.673516513928865745e-01,1.086701029928727635e+00,2.342455281550419155e+00,3.327888880720959008e+01,1.083058590367247831e+00,1.000000000000000000e+00
1.318666552604077946e+00,1.203229526525610993e-01,1.151004967912622412e+00,1.837674215190798765e+00,3.343984886829371561e+01,1.102543869246009889e+00,1.000000000000000000e+00
1.193899680134283381e+00,2.749875712932464689e-01,1.159527325867038439e+00,2.524400072348997437e+00,3.456959027898894021e+01,1.152726163392914671e+00,1.000000000000000000e+00
1.239168865692889199e+00,4.314725020555179036e-01,1.145378124090417504e+00,1.703109227610318577e+00,3.165538480277592015e+01,1.162035066876884182e+00,1.000000000000000000e+00
1.401661104523277412e+00,1.593472439555148890e-01,1.152422569890201975e+00,2.881223545142820974e+00,3.196291478013846188e+01,1.201522407139422155e+00,1.000000000000000000e+00
1.589911750319955575e+00,1.247508501490604882e+00,1.168076847621721814e+00,1.672466384522469651e+00,3.144286162774735871e+01,1.190095328928745033e+00,1.000000000000000000e+00
1.616836076574294845e+00,1.659535113891625224e+00,1.160924970077086282e+00,1.660987232911155687e+00,3.198331977155568495e+01,1.177730117368224416e+00,1.000000000000000000e+00
1.326314576873907303e+00,1.830096165062662372e-01,1.137662234348754131e+00,2.499446098118395909e+00,3.403571353945389433e+01,1.142949156410138389e+00,1.000000000000000000e+00
1.354382061852142938e+00,1.909541821542671269e-01,1.020843342455945990e+00,2.715037392799390936e+00,3.172448793933702049e+01,1.141675428712922935e+00,1.000000000000000000e+00
1.335673648541327641e+00,2.908185211385335145e-01,1.114766740496433428e+00,1.654017585463678275e+00,3.238242711928927520e+01,1.124693798098307829e+00,1.000000000000000000e+00
1.218339433633643498e+00,2.537186186577070068e-01,1.159297411946174083e+00,2.704094227910643244e+00,3.481913703441232855e+01,1.143636706155898075e+00,1.000000000000000000e+00
1.323601220993304795e+00,1.668595723973590739e-01,1.037915713727793676e+00,1.985844752195221607e+00,3.264877093719454848e+01,1.101515951607843435e+00,1.000000000000000000e+00
1.352538600126963031e+00,1.502001411715101931e+00,1.098434616315826950e+00,1.686366798014211410e+00,2.957916052588926448e+01,1.143220959672176518e+00,1.000000000000000000e+00
1.272117440542297029e+00,1.119271157254733806e+00,1.135932104606030002e+00,1.666453349988928689e+00,3.145519009535446031e+01,1.161637774831749903e+00,1.000000000000000000e+00
1.496213153626350989e+00,1.182516319062588472e+00,1.147030341668967113e+00,1.679616906802026355e+00,3.063448685680424788e+01,1.184791744215693665e+00,1.000000000000000000e+00
1.296263827167408955e+00,9.337812950060622175e-01,1.163154220974776054e+00,1.648925970303026789e+00,3.254907471344771608e+01,1.159116626398537075e+00,1.000000000000000000e+00
1.318735725879255805e+00,6.609485421994374388e-01,1.164342364855781797e+00,1.657742425142065379e+00,3.261653000160947613e+01,1.173037848073099632e+00,1.000000000000000000e+00
1.640885481267575496e+00,8.343794574149696608e-01,1.174689494894120001e+00,1.663648166254190208e+00,3.133909851343275221e+01,1.184203231838680814e+00,1.000000000000000000e+00
1.287195967611092673e+00,1.709540712435359266e-01,1.055812603576597342e+00,2.361285825746493927e+00,3.241104171060231209e+01,1.069091176984848790e+00,1.000000000000000000e+00
1.200728231335286500e+00,2.241863126435305054e-01,1.168000988610547797e+00,2.164231900052707935e+00,3.580151953033059442e+01,1.107958069506597587e+00,1.000000000000000000e+00
1.313016497120214288e+00,2.537782462543261008e-01,1.152306581400398988e+00,2.012694493540420737e+00,3.281397652704004742e+01,1.198633847665046215e+00,1.000000000000000000e+00
1.198975246471942313e+00,1.914974917090472850e-01,1.176979716109374019e+00,2.825067924353906523e+00,3.525993401082663325e+01,1.062826004801377344e+00,1.000000000000000000e+00
1.207226554176690669e+00,1.977692496535856104e-01,1.152837592882530515e+00,1.684739010166209194e+00,3.345365584062025732e+01,1.073362137155394747e+00,1.000000000000000000e+00
1.307798766790861711e+00,1.328509443030465031e-01,1.163716489414272415e+00,2.929551801779879394e+00,3.456775128118349727e+01,1.097258183229208983e+00,1.000000000000000000e+00
1.288695609755075688e+00,1.810329734738176377e-01,1.159405228887202988e+00,2.217972953254069512e+00,3.520310102645905204e+01,1.118753337576345874e+00,1.000000000000000000e+00
1.263562405268714439e+00,1.639947777020281938e-01,1.136792805183364674e+00,2.935287707385734635e+00,3.407590964983806714e+01,1.073613666005998279e+00,1.000000000000000000e+00
1.314043204382183250e+00,1.880259931439522969e-01,1.144640847778785941e+00,2.420795857267571183e+00,3.427839812764285909e+01,1.140748595330595583e+00,1.000000000000000000e+00
1.361411851963954645e+00,1.273049947597154619e-01,1.149317772411795779e+00,2.118444126049745080e+00,3.345461470929468817e+01,1.151971024521562637e+00,1.000000000000000000e+00
1.250034614082865758e+00,1.425997525392126430e-01,1.162255621889655588e+00,2.479345027809523483e+00,3.369613037389692067e+01,1.053142310698703232e+00,1.000000000000000000e+00
1.335309527072670255e+00,1.244450139468136485e-01,1.167243260686435358e+00,2.238622318915091114e+00,3.419677820669860324e+01,1.124271879265096752e+00,1.000000000000000000e+00
1.212224229155725697e+00,2.560093425825918367e-01,1.160628978762937358e+00,2.423668569559740860e+00,3.481851826231769564e+01,1.145747465651385744e+00,1.000000000000000000e+00
1.274146418545145210e+00,1.825601995604678729e-01,1.049017843837869224e+00,2.089502627088805298e+00,3.203624239909506599e+01,1.062964394559495318e+00,1.000000000000000000e+00
1.189199246684031985e+00,2.833549406477264831e-01,1.134064796539566267e+00,1.983553702210861136e+00,3.359406369041388274e+01,1.137716107679107802e+00,1.000000000000000000e+00
1.236363978914563289e+00,2.628829726152379642e-01,1.153834707941766347e+00,2.113966544824124938e+00,3.404058554457574814e+01,1.164565102452397083e+00,1.000000000000000000e+00
1.237763194237824660e+00,2.615088050238444373e-01,1.163299315955085955e+00,2.245673925968088458e+00,3.452924242663639376e+01,1.161777839145873958e+00,1.000000000000000000e+00
1.262296343066544368e+00,1.829760483077663979e-01,1.083100333079217048e+00,1.793580719760373254e+00,3.255307125609505903e+01,1.056835772171371479e+00,1.000000000000000000e+00
1.331901923912901964e+00,1.469996364285559021e-01,1.171163352194134699e+00,2.259573337725255815e+00,3.485927127713557638e+01,1.133627720180517162e+00,1.000000000000000000e+00
1.193675775807798267e+00,2.347215741729684335e-01,1.168630664047401346e+00,2.189967443689539106e+00,3.572684347869189025e+01,1.117225665080097574e+00,1.000000000000000000e+00
1.196370145443999888e+00,2.698417783628716538e-01,1.102667634971186583e+00,2.178023032397491399e+00,3.277889780699464239e+01,1.101926111378287665e+00,1.000000000000000000e+00
1.283671286206742090e+00,1.879691927630092463e-01,1.074505605668720332e+00,2.064962502105584630e+00,3.275778434614525736e+01,1.082120319807675424e+00,1.000000000000000000e+00
1.233034301804917465e+00,2.593750217345389131e-01,1.142738732638422405e+00,2.624694931493071870e+00,3.382282844857348891e+01,1.149638414215519822e+00,1.000000000000000000e+00
1.250576595744743447e+00,2.648778431862938154e-01,1.134911562070430202e+00,2.778872596514414983e+00,3.326528418555486866e+01,1.158707341169687099e+00,1.000000000000000000e+00
1.203189207345715994e+00,2.582030187077628547e-01,1.144917700637228419e+00,1.929300723634489234e+00,3.411699802900457001e+01,1.132968877903404614e+00,1.000000000000000000e+00
1.354275983741731082e+00,1.679596452692970476e-01,1.159238836597704214e+00,2.168060944708698923e+00,3.408406056456160371e+01,1.162514378737407483e+00,1.000000000000000000e+00
1.251866913582712737e+00,2.198166362838925858e-01,1.149042959191179047e+00,2.738782705323668853e+00,3.461379399396862766e+01,1.128241995997432356e+00,1.000000000000000000e+00
1.209909958006423425e+00,1.997515891664676801e-01,1.168184055052108095e+00,2.544808569220795569e+00,3.576390117667897783e+01,1.087538074329382765e+00,1.000000000000000000e+00
1.278594419104240210e+00,1.740010973582139520e-01,1.165200496118449447e+00,2.702061872118552976e+00,3.556437633503924189e+01,1.104690198064011808e+00,1.000000000000000000e+00
1.301214337006179500e+00,3.006901232354403097e-01,1.158993399083837916e+00,2.687439911230449674e+00,3.146012187734906718e+01,1.233829849532522616e+00,1.000000000000000000e+00
1.244648608059829353e+00,1.838158260656819754e-01,1.153910664272014497e+00,2.497031968513363065e+00,3.488569936931397564e+01,1.092810382322033425e+00,1.000000000000000000e+00
1.183517879041195764e+00,2.578998582375485737e-01,1.166267493513183817e+00,2.970878239767626994e+00,3.545191354747674239e+01,1.130920371953791248e+00,1.000000000000000000e+00
1.166026516699250726e+00,2.163295141407456101e-01,1.142228332766240362e+00,1.727818109462964546e+00,3.334309183984266411e+01,1.059350638512819298e+00,1.000000000000000000e+00
1.189243640134348690e+00,1.684556493798615440e-01,1.178482349007611729e+00,2.071832862590441415e+00,3.379096475203687788e+01,1.031824418524624809e+00,1.000000000000000000e+00
1.339501211456147534e+00,1.743128466644377206e-01,1.165616740803356421e+00,2.197563470375398786e+00,3.461604139154996318e+01,1.155157517905553100e+00,1.000000000000000000e+00
1.197208098900642614e+00,2.082286159196716224e-01,1.154228634436408107e+00,2.250451989379420148e+00,3.488594855505854753e+01,1.089786040248571508e+00,1.000000000000000000e+00
1.324381424792624884e+00,1.244536408589009824e-01,1.013317193888843448e+00,2.780300978166604597e+00,3.252775779889149987e+01,1.087481610035596846e+00,1.000000000000000000e+00
1.237577017168975946e+00,2.155177583436639066e-01,1.156480343526454346e+00,1.869554236081269805e+00,3.498307969746122126e+01,1.115729994568953165e+00,1.000000000000000000e+00
1.254584855628356532e+00,2.675465655727168324e-01,1.128660910329661426e+00,1.690209761785330667e+00,3.245824343545304203e+01,1.114840728267085579e+00,1.000000000000000000e+00
1.435837735593697762e+00,1.966919183946142180e+00,1.156573592262741812e+00,1.713804644296498036e+00,2.993232414185127155e+01,1.193148902756224983e+00,1.000000000000000000e+00
1.612523599522901030e+00,1.766494671730647115e+00,1.172370833465580020e+00,1.661871449371465248e+00,3.183300376945970811e+01,1.183422155376518514e+00,1.000000000000000000e+00
1.566738168639590922e+00,1.609582512819277333e+00,1.114254873942948754e+00,1.667754618254597698e+00,3.068523056528184512e+01,1.151784558631957500e+00,1.000000000000000000e+00
1.478104393413494755e+00,1.521850480774536107e+00,1.150111471703927135e+00,1.750522889248163683e+00,2.921461911456625060e+01,1.221478385378364617e+00,1.000000000000000000e+00
1.251408518531483161e+00,1.916071915679821824e+00,1.150720937468723948e+00,1.749730813594892798e+00,2.938829240580145452e+01,1.220192200495229251e+00,1.000000000000000000e+00
1.249336103617114668e+00,1.681749496885735162e+00,1.169773293649795542e+00,1.648478223447476410e+00,3.250839046824207657e+01,1.167228538629143664e+00,1.000000000000000000e+00
1.231579221566527549e+00,2.400698303335564998e-01,1.171035372973293631e+00,2.719354385754329417e+00,3.529178402076935583e+01,1.143378650655850981e+00,1.000000000000000000e+00
1.313858086267278180e+00,2.148511117291320160e-01,1.007008802579884232e+00,2.936640872663998536e+00,3.115023895989445180e+01,1.115209519585214526e+00,1.000000000000000000e+00
1.312458186402613247e+00,1.353026138847445159e-01,1.125199573435248013e+00,2.263311446949873407e+00,3.370709806422980392e+01,1.090720696324987138e+00,1.000000000000000000e+00
1.254334798493844660e+00,1.583466061585404594e-01,1.177971606302695484e+00,1.814411599077678794e+00,3.441432248366157154e+01,1.069933138618064827e+00,1.000000000000000000e+00
1.296546138055476138e+00,2.436684194975161366e-01,1.172105588226020512e+00,2.808514083550488039e+00,3.374857771182887234e+01,1.187429739757478897e+00,1.000000000000000000e+00
1.239001792893040355e+00,2.188046766531299703e-01,1.164485903273070333e+00,2.771690556541249073e+00,3.549135391083071767e+01,1.123043161883548580e+00,1.000000000000000000e+00
1.341937011854676065e+00,2.039325268704065830e-01,1.147841359722250321e+00,2.771488342853543951e+00,3.341060171810731561e+01,1.176375087554246246e+00,1.000000000000000000e+00
1.296156307882480707e+00,2.217918680255185904e-01,1.169136881282643925e+00,1.990332349992625538e+00,3.462952413954452879e+01,1.164664646494770528e+00,1.000000000000000000e+00
1.204686864080682485e+00,1.989708426679909770e-01,1.172603990654605521e+00,2.892327020731574549e+00,3.544963907917910007e+01,1.087915080756965525e+00,1.000000000000000000e+00
1.223081311341093880e+00,3.107915735780751865e-01,1.069280127779984380e+00,2.842965449551118962e+00,3.046361626683354018e+01,1.147354922975986513e+00,1.000000000000000000e+00
1.255449715290397394e+00,1.674690770777451654e-01,1.171345767325358000e+00,2.848446254695863988e+00,3.551578291791102515e+01,1.085148490792695375e+00,1.000000000000000000e+00
1.170068287210408675e+00,6.550144331997677094e-01,1.031585797750853351e+00,1.653278288081967862e+00,2.902459066361178941e+01,1.099063773231389041e+00,1.000000000000000000e+00
1.143484146848351868e+00,2.495587494843277687e-01,1.140117749052017349e+00,2.295456504256855990e+00,3.425461408952815390e+01,1.089609020238102133e+00,1.000000000000000000e+00
1.350494585315586971e+00,2.038499950562761287e-01,1.156186195196746702e+00,2.017179556189180545e+00,3.339126384310056750e+01,1.184631078083898448e+00,1.000000000000000000e+00
1.337512358432044746e+00,1.787586569426043992e-01,1.179681075566194393e+00,2.308039598287845440e+00,3.271149519043005682e+01,1.160164275367905340e+00,1.000000000000000000e+00
1.354457076174961916e+00,1.602290218597581251e-01,1.139866759423342701e+00,2.638219394810842999e+00,3.374398758732384351e+01,1.153714917191634104e+00,1.000000000000000000e+00
1.152694980139162162e+00,2.818221660197385292e-01,1.147238243047433048e+00,1.720536842256263022e+00,3.324162989352667807e+01,1.111423875908053027e+00,1.000000000000000000e+00
1.213075000016030858e+00,3.100246497494340003e-01,1.164692314385198602e+00,2.030330251639868688e+00,3.357750693794976371e+01,1.190605357722043678e+00,1.000000000000000000e+00
1.293623460908897016e+00,1.755873154175162376e-01,1.158750858438806652e+00,2.936803475106398054e+00,3.517686771378163257e+01,1.116565875294635690e+00,1.000000000000000000e+00
1.273405907974413775e+00,1.585375567089357951e-01,1.079735948125607026e+00,1.826716647453017650e+00,3.237431851797512650e+01,1.049816980884744400e+00,1.000000000000000000e+00
1.199903632349513805e+00,2.898746584856056741e-01,1.171910312217921524e+00,1.854025615557332696e+00,3.432857061809060184e+01,1.161966999371612630e+00,1.000000000000000000e+00
1.131390047937747445e+00,2.930685579974682264e-01,1.130641461512950974e+00,2.246122085990917228e+00,3.367412706559935032e+01,1.117269625732526750e+00,1.000000000000000000e+00
1.345527780562172593e+00,1.821771711189797693e-01,1.122656633656185177e+00,1.957442207040260174e+00,3.341110414308515431e+01,1.149763031646316991e+00,1.000000000000000000e+00
1.226699802281398632e+00,2.486253451215941768e-01,1.122429631888267609e+00,2.373702377198493974e+00,3.354256626397919661e+01,1.118574172672531564e+00,1.000000000000000000e+00
1.199216917546664929e+00,2.108834997876347928e-01,1.124096520864523496e+00,2.889077127743278517e+00,3.366973033943570215e+01,1.063342934884768276e+00,1.000000000000000000e+00
1.325248111033744403e+00,1.522310652333980774e-01,1.161874375708456419e+00,2.148109218432722400e+00,3.487318194355713530e+01,1.129011751937736951e+00,1.000000000000000000e+00
1.262472600338165440e+00,2.048712209155486297e-01,1.164421817127955228e+00,2.364547879756629278e+00,3.544960036848172535e+01,1.124164325444048540e+00,1.000000000000000000e+00
1.245639104781351980e+00,1.501236928446031127e-01,1.162163261873043085e+00,2.655496019112569162e+00,3.415427548934535196e+01,1.057500245635748737e+00,1.000000000000000000e+00
1.162037942408581825e+00,3.048478146995846627e-01,1.156032551893061866e+00,2.327881316821372337e+00,3.396071305695352294e+01,1.167892027700123014e+00,1.000000000000000000e+00
1.185814199188629292e+00,2.172310588956798127e-01,1.132464085726088587e+00,1.739594091437987267e+00,3.345216026988377678e+01,1.058730901334537178e+00,1.000000000000000000e+00
1.243630282708952484e+00,2.343641360605424051e-01,1.172073712983504379e+00,2.532743678709074242e+00,3.506750700128877440e+01,1.146880821446119914e+00,1.000000000000000000e+00
1.242496783086131762e+00,2.341702648265468478e-01,1.144075642636473766e+00,1.791941322060518038e+00,3.407197911393395628e+01,1.122776600807459335e+00,1.000000000000000000e+00
1.253193136481645098e+00,2.755003435626974806e-01,1.076243537286872387e+00,2.098556068492637650e+00,3.131928958570443911e+01,1.139008876687292782e+00,1.000000000000000000e+00
1.152439043419120068e+00,2.910159062427942200e-01,1.147433526770009093e+00,2.478638690330473349e+00,3.398331550847203886e+01,1.147445573853169476e+00,1.000000000000000000e+00
1.588526389950569939e+00,4.878456625262819202e-01,1.136268996561023314e+00,1.726246721868495149e+00,2.814685034012197917e+01,1.218221592523006214e+00,1.000000000000000000e+00
1.351250842619953874e+00,1.237007540622618584e-01,1.034289686419539001e+00,1.942404486819147458e+00,3.285262522685467701e+01,1.124831861475012573e+00,1.000000000000000000e+00
1.293216035613627968e+00,1.664336081787450849e-01,1.164646155085494961e+00,1.728623219341340000e+00,3.496145187680043165e+01,1.105292667064677437e+00,1.000000000000000000e+00
1.251667992360008252e+00,1.937608275467569974e-01,1.141931566799321063e+00,2.874551403843585984e+00,3.456369990513420021e+01,1.095312631718156959e+00,1.000000000000000000e+00
1.257434653129726465e+00,1.801885080823412977e-01,1.144536460318360538e+00,2.358684946722886533e+00,3.453221120643804909e+01,1.090933356426300183e+00,1.000000000000000000e+00
1.209996592134180426e+00,2.299406527804412348e-01,1.160939288114057222e+00,2.524361808747032310e+00,3.530265404924773520e+01,1.118847565197527150e+00,1.000000000000000000e+00
1.230483698353510125e+00,2.227122746534677677e-01,1.165744821912078955e+00,2.677442020413649093e+00,3.561529872980211309e+01,1.120748803072834310e+00,1.000000000000000000e+00
1.139587137296343089e+00,2.563483387589742257e-01,1.137542991280117821e+00,1.806086344673804023e+00,3.386307944061697128e+01,1.085809348939660524e+00,1.000000000000000000e+00
1.304440177469292639e+00,1.426431755653732592e-01,1.169845676951344782e+00,1.982035830623465777e+00,3.502170420814744745e+01,1.105202478883192452e+00,1.000000000000000000e+00
1.150794140719475056e+00,2.887510890122833018e-01,1.126574275362839828e+00,2.197667500321292433e+00,3.340924982751564443e+01,1.121846474976584629e+00,1.000000000000000000e+00
1.402283343052729281e+00,1.029528147623695877e-01,1.052378788409429555e+00,2.448548131782060988e+00,2.927379241022010348e+01,1.196926630472035180e+00,1.000000000000000000e+00
1.237479202298070291e+00,1.656135656366257702e-01,1.177794480906557251e+00,2.237339247092653416e+00,3.473368862875111773e+01,1.063591348240095602e+00,1.000000000000000000e+00
1.361226991911449469e+00,1.433493976881261567e-01,1.147112283085641282e+00,1.790420644416864437e+00,3.358359589475526974e+01,1.155381916656873953e+00,1.000000000000000000e+00
1.236213624180706239e+00,5.858376245772666246e-01,1.176655521777862923e+00,1.774441388733889235e+00,2.989773262714862412e+01,1.213781650975388926e+00,1.000000000000000000e+00
1.248756237774468314e+00,2.407079286641982951e-01,1.166865399395958125e+00,2.484285832531926363e+00,3.504336062213587155e+01,1.149892259386017024e+00,1.000000000000000000e+00
1.390110828198606097e+00,1.358055163720364722e-01,1.170314797546701424e+00,1.775549391116452158e+00,3.240191936200950096e+01,1.185108976240315970e+00,1.000000000000000000e+00
1.170994297673527695e+00,2.736363204608728283e-01,1.129442555646432034e+00,2.210340678479167931e+00,3.377228564980303815e+01,1.114443322775663603e+00,1.000000000000000000e+00
1.181152556369288176e+00,2.468284404962810819e-01,1.035683836902708155e+00,2.376423840935245835e+00,3.009797523463429059e+01,1.050663697753569936e+00,1.000000000000000000e+00
1.221324420803623134e+00,2.061178416405381741e-01,1.170794644061427858e+00,2.849864065732032881e+00,3.586010048461011479e+01,1.102274281828361513e+00,1.000000000000000000e+00
1.379295469571157451e+00,1.365092739214386064e-01,1.075976503073285739e+00,2.967326515370397377e+00,3.249786642779238832e+01,1.160008716076712298e+00,1.000000000000000000e+00
1.170006568841819528e+00,1.870584486763666732e-01,1.128789149991425989e+00,2.456178322932495828e+00,3.242569344180067503e+01,1.018123681720703999e+00,1.000000000000000000e+00
1.324364529210423136e+00,1.675911860980820456e-01,1.131195334236268835e+00,2.927127482788382640e+00,3.416784884814295253e+01,1.124995296230061115e+00,1.000000000000000000e+00
1.238688885743878698e+00,2.746583099795169569e-01,1.171460926203460318e+00,2.153281514151246245e+00,3.415142084514229737e+01,1.181368061954257698e+00,1.000000000000000000e+00
1.229836000320668976e+00,2.247316451084057365e-01,1.167534567356893316e+00,2.068126182571837557e+00,3.560913766995747665e+01,1.124105335346962775e+00,1.000000000000000000e+00
1.286784781475442729e+00,1.532084042955909331e-01,1.108814870877877778e+00,1.879793757592477910e+00,3.346449258432269147e+01,1.063510425952465033e+00,1.000000000000000000e+00
1.351797854727659232e+00,2.178385479424777005e-01,1.171483294600218494e+00,2.053759249361340800e+00,3.312954212079021232e+01,1.200114225527743050e+00,1.000000000000000000e+00
1.230330932171916247e+00,2.358550320745606554e-01,1.167330035428690627e+00,2.568238583563029920e+00,3.540058333319608863e+01,1.135324540454322628e+00,1.000000000000000000e+00
1.217615892033855340e+00,1.527082251211674957e-01,1.152142795444508705e+00,2.505640708385613369e+00,3.253271915484514665e+01,1.040425684634088244e+00,1.000000000000000000e+00
1.162823361458984683e+00,3.980512784607320165e-01,1.118336399162310757e+00,1.780617198098537690e+00,3.176451164773799007e+01,1.141336966249041796e+00,1.000000000000000000e+00
1.282024790764684452e+00,2.049157215147853484e-01,1.166780572950383288e+00,2.927990159001121029e+00,3.530823543358849292e+01,1.136599357384163733e+00,1.000000000000000000e+00
1.200697115982105823e+00,2.548292989579213352e-01,1.156474075889918129e+00,2.238824475474325837e+00,3.481610978143088175e+01,1.136763617497280610e+00,1.000000000000000000e+00
1.348840666869405069e+00,1.453683922025415243e-01,1.134087635419116502e+00,2.538553961069528242e+00,3.389383802013891511e+01,1.138214221804809911e+00,1.000000000000000000e+00
